"discount","gender","age","marital_status","education","city_level","purchase_power","original_unit_price"
0,"F","26-35","M",4,3,1,0
1,"F","26-35","M",1,1,2,78
1,"F","26-35","S",2,5,3,89
1,"F","26-35","M",4,4,2,78
0,"F","26-35","S",3,1,2,59
1,"M","16-25","S",3,3,2,69.9
1,"M","46-55","M",4,2,2,149
0,"M","46-55","M",4,2,2,89
1,"F","36-45","S",4,3,2,78
0,"F","46-55","U",-1,-1,-1,135
0,"F","26-35","S",3,2,2,0
1,"M","46-55","M",4,1,2,230
1,"F","26-35","S",3,4,3,188
1,"F","26-35","M",1,4,2,148
0,"F","16-25","S",3,1,3,70
1,"F","26-35","S",3,-1,2,215
1,"F","26-35","U",3,1,-1,149
1,"F",">=56","M",3,4,2,239
1,"F","16-25","M",3,1,2,59
1,"F",">=56","U",-1,2,-1,209
1,"F","26-35","M",3,-1,2,77
1,"F","36-45","S",3,2,3,59
1,"M","36-45","M",4,2,2,59
1,"F","16-25","M",-1,2,3,79
1,"F","16-25","M",-1,2,3,0
1,"F","26-35","S",3,3,2,78
0,"M","36-45","M",4,2,2,133
0,"F","26-35","M",3,4,2,49
1,"F","26-35","M",3,4,2,80
1,"F","26-35","M",3,2,2,79.9
0,"M","46-55","S",3,3,2,0
1,"M","46-55","S",3,3,2,156
1,"F","16-25","S",-1,1,3,78
1,"M","16-25","S",2,1,3,78
1,"F","26-35","S",3,2,2,119
1,"M","26-35","S",3,2,2,59
0,"M","36-45","M",2,5,1,0
1,"F","16-25","U",-1,3,-1,129
1,"F","26-35","M",3,3,2,119
0,"F","36-45","M",2,1,3,42
1,"F","16-25","S",3,1,2,79
1,"F","26-35","S",3,4,2,298
1,"F","26-35","S",3,4,2,69
1,"F","26-35","S",3,4,2,65
1,"F","26-35","S",3,3,2,119
1,"M","16-25","M",2,1,2,199
1,"F","26-35","S",3,2,3,149
1,"F","16-25","S",3,4,3,59.9
1,"F","46-55","M",2,1,3,78
1,"F","26-35","M",2,4,2,79
0,"F","36-45","S",3,1,2,0
1,"F","36-45","S",3,1,2,129
1,"F","16-25","U",-1,2,-1,79
1,"F","26-35","M",3,3,2,185
1,"F","16-25","S",-1,4,3,80
0,"F","16-25","S",3,3,2,55
0,"F","16-25","S",3,3,2,69
0,"F","16-25","S",3,3,2,85
1,"F","16-25","S",3,3,2,128
1,"F","16-25","S",2,1,3,89
0,"F","36-45","M",3,1,2,268
0,"F","26-35","S",3,2,2,289
1,"F","46-55","S",2,1,1,212
1,"F","26-35","M",3,1,2,298
0,"F","26-35","M",3,1,2,0
0,"F","16-25","S",-1,1,3,79
1,"M","16-25","U",-1,2,-1,139
1,"F","26-35","S",2,5,3,85
1,"F","26-35","S",2,3,2,198
1,"M","26-35","M",4,2,2,99.9
1,"F","16-25","S",2,1,3,85
0,"M","16-25","U",-1,-1,-1,0
1,"F","26-35","S",3,3,2,69.9
1,"F","26-35","S",3,3,2,69
0,"M","26-35","M",2,3,2,69
1,"F","26-35","M",3,1,3,79.9
0,"F","26-35","S",2,1,3,78
1,"M","26-35","M",1,2,2,299
1,"M","26-35","M",1,2,2,168
1,"F","26-35","S",2,3,3,78
1,"F","36-45","M",4,2,2,245
1,"M","36-45","M",4,1,2,79.9
0,"M",">=56","M",3,4,2,79
1,"M",">=56","M",3,4,2,125
1,"M","36-45","M",2,2,3,129
1,"F","26-35","S",3,4,2,79.9
1,"M","26-35","U",-1,3,-1,119
1,"M","26-35","S",3,5,2,69
1,"F","26-35","M",3,1,2,129
1,"M","46-55","U",-1,3,-1,148
0,"F","26-35","S",3,2,2,59
1,"F","16-25","M",-1,1,4,179
1,"M","16-25","U",-1,5,-1,0
1,"F","36-45","M",3,2,2,198
1,"F","26-35","S",4,2,2,79.9
1,"F","16-25","S",3,2,2,78
1,"F","26-35","M",3,-1,2,298
0,"F","26-35","M",3,-1,2,0
1,"M","36-45","M",3,-1,2,176
1,"F","16-25","S",3,2,2,78
1,"M","36-45","M",3,2,2,85
0,"F","16-25","U",-1,4,-1,38
0,"M","26-35","S",2,2,2,0
0,"M","26-35","S",2,2,2,0
1,"F","36-45","S",3,4,3,89
1,"F","26-35","U",-1,4,-1,59.9
1,"F","26-35","M",4,1,2,298
1,"M","26-35","S",2,4,2,96
1,"M","26-35","M",4,3,2,245
1,"F","16-25","S",3,2,2,148
1,"F","16-25","S",2,1,3,109
1,"F","26-35","M",3,1,2,69
1,"F","26-35","M",4,1,2,149
1,"M","36-45","M",3,3,2,108
0,"M","16-25","S",3,2,2,0
1,"M","16-25","S",3,2,2,163.9
0,"M","16-25","S",3,2,2,0
1,"F","26-35","M",2,3,2,149
0,"F","16-25","M",3,2,3,0
0,"F","16-25","M",3,2,3,0
0,"F","16-25","M",3,2,3,78
1,"M","26-35","M",2,4,1,110
1,"M","26-35","M",2,4,1,110
1,"M","36-45","M",4,1,2,238
1,"M","36-45","M",4,1,2,139
1,"F","26-35","S",3,2,2,78
1,"F","16-25","S",3,2,2,199
0,"F","16-25","S",3,2,2,120
0,"F","16-25","S",3,2,3,89
1,"M","36-45","M",2,1,-1,79
1,"F","16-25","S",3,2,2,69
1,"F","16-25","M",2,2,2,78
1,"M","16-25","S",2,2,3,99
1,"F","16-25","S",3,2,3,78
1,"F","46-55","M",3,2,2,139.9
0,"F","26-35","M",3,1,2,77
0,"F","26-35","M",3,2,2,99
1,"M","46-55","S",3,3,2,150
1,"F","26-35","S",3,2,2,179
0,"F","26-35","S",3,2,2,0
0,"F","26-35","S",3,2,2,139
1,"F","26-35","S",3,1,2,78
1,"F","16-25","S",3,2,2,298
0,"F","26-35","M",1,2,2,0
1,"F","26-35","M",1,2,2,280
1,"F","26-35","M",1,2,2,49
0,"F","26-35","M",1,2,2,0
1,"F","46-55","M",3,1,2,129
1,"F","26-35","M",3,4,2,238
1,"M","36-45","M",3,1,2,105
0,"F","36-45","M",3,1,2,0
1,"F","36-45","M",1,2,2,79
1,"F","26-35","M",4,3,2,89
1,"F","26-35","S",3,2,2,298
0,"F","36-45","M",3,3,3,145
1,"F","26-35","S",3,1,2,298
1,"M","16-25","S",2,-1,2,69
0,"F","26-35","M",4,1,2,0
1,"M","36-45","M",3,2,2,78
1,"F",">=56","M",-1,2,3,128
1,"M","26-35","S",3,2,3,245
1,"M",">=56","M",-1,2,-1,125
1,"F","26-35","M",3,1,2,79.9
1,"F","16-25","S",3,2,2,78
1,"F","26-35","S",2,4,2,139
1,"F","26-35","M",3,1,2,78
1,"F","16-25","S",2,3,2,109
1,"M","16-25","S",2,2,3,69.9
0,"M","16-25","S",2,2,2,0
1,"F","26-35","M",4,1,2,198
0,"F","16-25","M",-1,1,3,145
1,"F","36-45","S",2,4,3,85
1,"F","26-35","M",3,4,2,80
0,"F","26-35","M",3,1,-1,55
1,"M","36-45","M",3,4,2,69
1,"F","26-35","M",3,1,2,128
1,"F","26-35","M",3,1,2,99
1,"M","36-45","M",4,2,2,59
0,"F","26-35","M",3,1,2,49
1,"F","26-35","S",3,2,2,80
1,"M","26-35","S",4,2,2,93.5
1,"F","26-35","S",3,4,2,178
0,"F","26-35","S",2,4,2,0
0,"F","36-45","M",-1,-1,3,150
1,"M","36-45","M",4,3,2,39.9
1,"F","26-35","S",3,1,3,269
1,"F","26-35","M",4,3,2,298
1,"F","26-35","M",4,3,2,178
1,"F","16-25","S",-1,1,3,109
1,"F","26-35","M",3,2,2,69
1,"F","26-35","M",3,3,2,178
1,"F","16-25","M",3,2,2,88
1,"F","16-25","M",3,2,2,88
1,"F","26-35","M",3,2,2,109
1,"F","26-35","M",3,3,2,65
1,"F","16-25","S",3,4,3,61
1,"F","16-25","S",3,4,3,69
1,"M","16-25","S",3,2,3,78
1,"M","36-45","M",4,1,2,178
1,"F","46-55","S",3,1,3,77
1,"F","26-35","M",4,4,2,12
1,"F","26-35","M",4,4,2,16
1,"F","26-35","M",3,1,2,0
1,"F","26-35","M",2,2,3,309
1,"F","36-45","M",2,-1,2,99
0,"F","26-35","S",3,2,3,0
1,"M","26-35","S",3,1,2,0
1,"M","26-35","S",3,1,2,0
0,"M","26-35","S",3,1,2,0
0,"M","26-35","S",3,1,2,0
1,"M","26-35","M",1,2,2,129
0,"M","26-35","M",1,2,2,0
1,"F","16-25","S",2,2,3,138
0,"F","16-25","S",2,2,3,0
0,"F","16-25","S",-1,2,3,21.9
0,"F","16-25","S",-1,2,3,0
1,"F","46-55","M",3,1,2,69.9
1,"F","16-25","S",3,2,2,79.9
1,"M","16-25","S",3,4,2,139
0,"F","36-45","M",3,1,3,58
1,"F","26-35","M",-1,4,3,68
1,"F","16-25","S",3,2,3,158
1,"M","36-45","M",2,4,1,68
1,"F","26-35","S",4,1,2,298
1,"M","36-45","S",3,4,2,118
1,"M","26-35","M",3,1,2,79
1,"M","16-25","S",2,3,3,89
1,"F","36-45","U",-1,2,-1,69.9
1,"F","36-45","M",2,3,2,128
1,"F","36-45","M",3,1,2,69.9
0,"F","26-35","M",2,3,2,0
0,"F","26-35","M",2,3,2,218
1,"F","26-35","M",2,3,2,129
0,"F",">=56","M",3,3,3,78
1,"F","36-45","M",4,2,2,118
1,"F","16-25","S",3,-1,3,198
1,"F","36-45","M",3,1,2,245
0,"F","36-45","S",3,4,3,98
1,"F","46-55","M",3,2,3,79
1,"F","26-35","S",3,3,3,127
1,"F","26-35","M",4,2,3,109
1,"F","16-25","M",3,4,2,99
1,"F","16-25","S",4,3,2,79.9
1,"F","26-35","M",4,-1,2,119
1,"M","16-25","M",1,2,2,79
1,"F","16-25","S",-1,4,2,0
1,"F","36-45","S",3,2,3,129
0,"F","36-45","S",3,2,3,0
0,"F","26-35","M",3,4,2,98
0,"F","26-35","M",3,1,2,0
1,"F","26-35","M",3,1,2,129
1,"M","36-45","S",3,2,2,79
1,"F","26-35","M",4,2,2,139.9
1,"F","26-35","M",4,2,2,139.9
1,"M","16-25","S",2,2,3,298
0,"F","26-35","S",-1,4,4,0
0,"F","26-35","S",-1,4,4,0
0,"F","26-35","S",-1,4,4,59
0,"F","26-35","S",-1,4,4,0
1,"F","16-25","S",3,2,3,78
0,"F","16-25","M",1,4,3,18.5
1,"F","16-25","S",4,2,2,78
0,"F","26-35","S",3,2,2,0
0,"F","26-35","S",3,2,2,58
1,"F","26-35","S",3,2,2,129
0,"M","26-35","M",3,4,2,145
0,"M","26-35","M",3,4,2,165
1,"F","26-35","S",2,-1,3,99
1,"F","16-25","U",-1,1,-1,79.9
0,"F","16-25","S",2,3,2,268
1,"F","26-35","M",4,2,2,230
0,"F","26-35","M",3,2,2,0
1,"F","36-45","M",3,4,2,240
1,"F","26-35","M",3,1,2,330
1,"F","36-45","M",3,2,2,85
1,"F","36-45","M",2,2,2,78
0,"F","26-35","M",-1,3,4,0
1,"M","36-45","M",1,2,2,209
0,"M","36-45","M",3,1,2,355
0,"F","16-25","S",2,1,3,98
1,"M","16-25","S",3,1,2,66
0,"F","26-35","M",3,1,4,78
1,"F","16-25","M",3,2,2,59
1,"F","16-25","M",3,2,2,59
1,"M","26-35","M",4,1,2,89
0,"M","26-35","S",3,1,2,0
1,"F",">=56","M",4,2,2,159
1,"F",">=56","M",4,2,2,79.9
1,"F",">=56","M",4,2,2,69.8
1,"M","26-35","S",3,3,2,0
0,"F","26-35","M",3,2,1,0
1,"F","26-35","S",3,2,3,245
1,"F","16-25","M",4,3,2,109
1,"F","16-25","M",4,3,2,109
1,"F","16-25","S",3,2,2,89
0,"F","36-45","M",2,-1,2,0
1,"F","36-45","M",2,-1,2,198
1,"F","36-45","M",4,2,2,240
1,"F","26-35","M",3,1,3,99
0,"F","26-35","M",3,1,3,0
1,"F","36-45","M",2,3,3,139.9
1,"M",">=56","M",3,1,2,179
0,"M",">=56","M",3,1,2,0
1,"F","16-25","S",3,1,2,79.9
0,"M","36-45","M",2,4,-1,0
0,"F","26-35","U",-1,3,-1,0
0,"F","26-35","M",3,1,3,178
1,"F","36-45","M",2,2,3,80
1,"F","26-35","S",3,1,2,78
1,"F","36-45","M",4,2,2,245
0,"F","26-35","S",3,2,2,259
0,"F","26-35","S",3,3,2,55
0,"M",">=56","M",3,1,2,0
1,"F","36-45","M",3,2,2,150
1,"F","36-45","M",4,2,2,69.9
1,"F","36-45","M",4,2,2,16
1,"F","36-45","M",4,2,2,55
1,"F","26-35","S",3,1,2,129
0,"F","16-25","S",3,2,2,55
0,"F","26-35","S",3,1,2,198
1,"F","26-35","S",3,4,3,69
1,"F",">=56","M",4,1,2,78
1,"F","36-45","M",3,1,2,89
1,"F","26-35","M",4,1,2,149
0,"F","26-35","M",1,-1,2,0
1,"F","26-35","S",3,2,3,59
1,"F","16-25","M",3,4,2,298
1,"F","26-35","U",-1,3,-1,128
1,"M","26-35","S",3,1,2,245
1,"M","26-35","S",3,1,2,48
1,"M","26-35","M",3,2,2,330
1,"M","36-45","M",3,4,2,79
0,"M","36-45","M",3,4,2,0
1,"F","36-45","M",4,1,2,150
0,"F","26-35","M",3,3,2,0
1,"F","16-25","S",3,1,2,139
1,"F","16-25","S",2,2,3,78
0,"F","26-35","S",3,3,2,58
1,"F","26-35","M",3,3,2,78
1,"F","26-35","M",3,4,2,250
1,"F","26-35","U",-1,2,-1,89
0,"F","36-45","M",2,4,2,0
0,"F","36-45","M",2,4,2,0
1,"F","36-45","M",2,4,2,78
0,"F","36-45","M",2,4,2,0
1,"F","16-25","S",3,2,2,79
1,"F","16-25","S",3,1,2,94
1,"M","26-35","S",2,2,2,59
1,"M","36-45","M",2,4,2,198
1,"F","26-35","S",2,1,3,168
0,"F","16-25","M",3,3,3,65
1,"F","46-55","M",3,2,-1,178
1,"F","26-35","S",3,2,2,78
0,"F","16-25","S",2,2,3,0
1,"F","36-45","M",3,3,3,49
0,"F","36-45","M",4,1,2,0
1,"F","16-25","M",3,4,4,69
1,"F","16-25","M",3,4,4,69
0,"F",">=56","S",2,4,2,69
1,"F","36-45","S",3,3,4,118
1,"F","36-45","M",3,4,3,149
1,"F","26-35","M",3,4,3,18.8
1,"F","26-35","M",3,2,2,298
0,"F","16-25","S",-1,2,4,26
1,"F","16-25","S",3,3,2,149
1,"F","26-35","M",2,4,3,28.8
1,"F","36-45","M",3,2,2,66
1,"F","16-25","U",2,3,-1,168
1,"F","26-35","M",3,3,2,28.8
1,"F","46-55","S",3,4,3,99
1,"F","26-35","S",3,1,2,59.9
1,"F","26-35","S",3,1,2,65
0,"M","16-25","S",2,5,2,27.9
1,"F","36-45","S",4,1,2,59.9
0,"F","16-25","S",-1,1,4,56
0,"F","16-25","S",3,2,2,0
1,"F","16-25","S",3,2,2,168
1,"F","16-25","S",3,2,2,299
0,"F","26-35","S",3,-1,2,0
0,"F","26-35","S",-1,4,2,0
0,"F","26-35","S",-1,4,2,69
0,"F","26-35","M",4,2,2,0
1,"F","26-35","M",4,2,2,250
1,"F","26-35","M",4,2,2,240
1,"F","36-45","S",3,3,2,148
0,"F","36-45","M",3,2,2,39
1,"F","26-35","U",-1,-1,-1,300
1,"F","16-25","S",3,1,2,78
0,"M","36-45","S",2,3,3,0
1,"F","36-45","M",3,3,2,39
1,"F","16-25","S",3,2,2,178
1,"F","26-35","M",3,2,2,118
0,"F","16-25","S",2,3,3,69
0,"F","16-25","S",2,3,3,0
1,"F","26-35","M",3,1,2,79.9
0,"F","26-35","S",3,1,3,0
0,"F","26-35","S",3,1,3,0
1,"F","26-35","S",2,2,2,298
0,"M","36-45","S",3,2,2,66
1,"M","36-45","M",4,3,2,139
0,"M","26-35","M",3,-1,3,0
0,"M","26-35","M",3,3,2,98
1,"M","36-45","M",3,3,2,79
0,"F","26-35","S",3,1,2,0
1,"F","16-25","M",2,-1,1,49
1,"F","16-25","M",2,-1,1,89
1,"F","26-35","M",3,2,2,28
1,"F","26-35","M",3,2,2,129
1,"F","16-25","S",3,2,2,99
1,"F","26-35","S",3,2,2,119
0,"F","26-35","S",3,4,3,39.8
0,"F","36-45","M",3,-1,2,87
0,"F","36-45","M",3,-1,2,119
1,"F","16-25","S",3,1,3,59.9
1,"M","26-35","M",3,4,2,78
1,"M","26-35","M",3,4,2,78
0,"M","26-35","M",4,4,2,0
1,"M","16-25","S",3,3,4,66
0,"F","16-25","S",2,2,3,59
0,"F","16-25","S",2,2,3,59
1,"F","16-25","M",3,2,2,129
1,"F","36-45","S",2,2,3,149
0,"F","26-35","M",2,4,1,0
1,"F","26-35","M",2,4,1,200
0,"F","26-35","M",2,4,1,0
1,"F","16-25","S",3,-1,2,139
1,"F","26-35","S",1,2,2,78
1,"F","26-35","S",1,2,2,298
1,"F","26-35","S",3,-1,3,48
1,"F","26-35","S",3,-1,3,59
1,"F","26-35","M",3,4,2,79.9
1,"F","36-45","M",3,2,2,59
0,"F","36-45","S",3,4,2,0
1,"F","36-45","M",3,3,2,99
1,"F","16-25","M",-1,3,3,61
1,"F","16-25","M",-1,3,3,61
1,"F","26-35","S",3,2,3,245
1,"F","26-35","M",3,1,3,127
1,"F","16-25","S",3,2,3,78
1,"F","16-25","U",3,1,-1,49
1,"F","36-45","M",2,1,2,75
1,"F","16-25","S",3,-1,2,298
0,"F","16-25","S",2,4,3,0
0,"F","36-45","M",-1,2,2,69
1,"F","26-35","S",3,2,2,69.9
1,"F","26-35","M",4,1,2,298
1,"F","26-35","S",3,1,3,109
0,"M","36-45","M",3,3,1,0
0,"F","16-25","S",2,2,2,0
0,"F","16-25","S",2,2,2,120
1,"F","26-35","S",1,3,3,59.9
1,"F","16-25","S",1,1,3,79
1,"F","36-45","U",-1,4,-1,149
1,"F","26-35","S",3,3,2,69.9
1,"F","26-35","S",3,3,2,79.9
1,"M","16-25","S",2,-1,2,39.9
1,"F",">=56","M",4,1,2,79.9
1,"F","26-35","M",3,2,2,79.9
1,"M","46-55","M",-1,2,-1,579
1,"F",">=56","S",2,1,2,78
1,"F","16-25","S",3,5,2,298
1,"F","26-35","M",3,1,2,139
1,"F","26-35","S",3,1,3,55
0,"F","46-55","S",-1,2,3,0
1,"F","46-55","M",3,2,2,78
1,"F","26-35","S",3,3,2,109
0,"F","36-45","S",2,5,3,250
1,"F","26-35","M",3,1,3,89.9
1,"M","16-25","U",2,2,-1,69.9
0,"M","26-35","S",3,2,2,0
1,"M","36-45","M",4,2,2,59.9
1,"M","16-25","S",2,2,3,125
0,"F","16-25","S",-1,3,3,55
0,"F","36-45","M",3,1,-1,0
1,"F","36-45","M",3,1,-1,179
1,"F","36-45","M",3,1,-1,129
0,"F","36-45","M",3,1,-1,0
0,"F",">=56","S",2,4,3,59
0,"F","16-25","S",-1,-1,4,99.9
0,"M","26-35","M",2,2,3,59
1,"F","26-35","M",3,2,2,349
0,"F","16-25","S",3,4,3,145
1,"F","26-35","M",3,2,2,298
1,"F","16-25","S",3,4,3,109
1,"F","16-25","S",3,4,3,109
1,"F","16-25","S",3,2,3,139
1,"M","16-25","M",-1,4,3,188
1,"F","36-45","S",2,-1,3,39
1,"M","26-35","M",3,2,2,79
0,"F","16-25","U",-1,4,-1,38
1,"F","26-35","M",2,2,2,89
0,"F","26-35","M",2,2,2,0
1,"M","36-45","M",-1,3,2,159
0,"M","46-55","M",-1,3,3,69.8
1,"M","26-35","S",3,1,2,59.9
1,"F","26-35","M",3,2,2,167
1,"F","36-45","S",3,2,3,159
1,"M","16-25","S",3,5,2,129
1,"F","36-45","M",4,1,2,98
0,"F","26-35","M",3,3,3,38
1,"F","36-45","S",3,3,3,249
1,"M","26-35","M",3,2,4,245
1,"M","36-45","S",3,1,3,69.9
1,"F","16-25","M",3,3,3,178
1,"F","16-25","S",1,1,4,88
0,"F","46-55","U",-1,4,-1,59
1,"M","26-35","S",3,2,2,93.5
1,"F",">=56","U",-1,2,-1,209
1,"M","16-25","U",-1,2,-1,0
1,"M","36-45","M",3,1,2,298
1,"M","26-35","M",3,2,2,298
1,"F",">=56","U",-1,2,-1,209
1,"F","26-35","S",2,2,3,69
1,"M","36-45","M",4,1,2,250
1,"F","36-45","M",-1,4,-1,79
1,"F","26-35","M",3,1,1,65
1,"M","46-55","M",2,3,2,159
0,"F","16-25","M",3,3,2,0
0,"M","26-35","S",3,1,3,65
1,"M","26-35","S",3,1,3,69
0,"F","16-25","S",1,1,2,299
1,"F","36-45","M",3,2,2,298
1,"M","36-45","M",3,1,2,178
1,"F","26-35","S",3,1,2,59
1,"F","26-35","S",3,3,2,139
1,"F","26-35","S",2,3,2,69
1,"F","26-35","M",-1,4,4,0
0,"F","36-45","M",3,-1,2,0
1,"F","36-45","S",2,2,3,69.9
1,"F","36-45","S",2,2,3,89
1,"M","26-35","S",3,4,3,198
1,"F","26-35","M",3,3,2,180
1,"M","26-35","S",-1,2,4,78
1,"M","26-35","S",3,1,2,298
1,"F","16-25","M",1,3,3,93.5
1,"F","16-25","M",1,3,3,139
1,"F","26-35","S",3,2,1,336
1,"F","26-35","S",4,1,3,78
0,"F","36-45","S",3,3,3,38
1,"M","46-55","M",3,2,2,245
1,"F","16-25","S",2,2,2,159
0,"M","26-35","S",3,2,2,0
0,"M","26-35","S",3,2,2,65
0,"F","16-25","M",3,1,2,0
1,"F","26-35","M",3,2,3,300
0,"F","46-55","M",3,1,2,0
1,"M","16-25","S",3,4,2,79.9
1,"M","16-25","S",3,4,2,79
1,"F","36-45","S",3,4,3,94.9
1,"F","16-25","S",2,-1,2,178
1,"F","16-25","S",2,-1,2,68
1,"F",">=56","S",-1,1,4,65
1,"F",">=56","S",3,3,4,58
0,"F","26-35","S",3,2,2,0
1,"F",">=56","M",1,-1,3,79.9
1,"M","26-35","S",2,4,3,139
1,"M","26-35","M",3,2,2,59.9
0,"F","16-25","S",-1,3,3,0
0,"F","16-25","S",-1,3,3,0
0,"F","16-25","S",-1,3,3,0
0,"F","16-25","S",-1,3,3,0
1,"F","16-25","S",2,1,3,128
0,"F","16-25","S",2,1,3,0
0,"F","26-35","S",3,1,2,250
1,"F",">=56","U",-1,2,-1,209
1,"F","36-45","M",3,1,2,298
1,"F","36-45","M",3,1,2,240
1,"F",">=56","U",-1,-1,-1,49
1,"F","16-25","S",3,2,2,78
1,"F","16-25","S",3,2,2,0
1,"M","16-25","S",2,4,4,69
1,"M","36-45","S",3,1,2,149
1,"F","16-25","U",-1,2,-1,79
1,"M","36-45","S",3,2,3,52
0,"F","26-35","S",2,3,3,38
1,"F","36-45","S",3,2,2,69.9
1,"F","36-45","S",3,2,2,79.9
1,"F","36-45","S",3,2,2,139.9
1,"F","36-45","M",-1,2,3,89
1,"F","26-35","S",3,3,2,190
0,"F","26-35","S",3,3,2,0
0,"F","26-35","S",3,3,2,0
1,"F","16-25","U",3,-1,-1,59.9
1,"F","16-25","U",3,-1,-1,28
1,"M","26-35","S",3,3,2,93.5
1,"F","36-45","S",3,1,2,269
1,"F","36-45","S",3,1,2,79.9
1,"F","36-45","S",3,1,2,99
1,"F","16-25","S",-1,3,3,65
1,"F","36-45","S",3,4,2,125
1,"F","26-35","S",2,3,2,78
1,"M","16-25","S",3,1,2,78
1,"M","16-25","S",3,1,2,78
0,"F","26-35","S",3,-1,2,59.9
1,"F","26-35","M",4,1,2,139
1,"F",">=56","U",-1,4,-1,125
1,"F","26-35","M",3,2,2,59.9
0,"M","26-35","S",2,-1,2,79
1,"F","26-35","S",4,1,2,78
1,"F","26-35","S",4,1,2,78
1,"F","26-35","M",3,2,3,245
1,"F",">=56","U",-1,2,-1,209
1,"F","16-25","S",3,2,3,149
1,"F","16-25","M",2,-1,2,78
1,"M","26-35","M",3,3,3,0
1,"F","16-25","S",3,4,3,99.9
1,"M",">=56","M",3,2,2,0
1,"M","26-35","S",3,3,3,218
1,"M","26-35","S",3,2,2,105
1,"F","26-35","M",3,4,2,85
0,"M",">=56","M",-1,5,2,158
1,"F","26-35","S",3,2,2,298
1,"F","26-35","S",3,2,2,189
1,"F","26-35","M",4,1,2,129
0,"F","16-25","U",-1,4,-1,145
1,"F","26-35","U",-1,4,-1,218
1,"M","36-45","S",3,-1,2,49.9
1,"F","26-35","M",2,1,2,69
1,"F","26-35","M",3,1,2,78
1,"M","26-35","M",4,4,2,79.9
1,"F","26-35","M",3,4,3,0
1,"F","26-35","M",3,2,2,80
0,"M","36-45","M",3,5,2,0
1,"F","16-25","S",2,1,4,79
1,"F","26-35","M",3,2,-1,119
1,"F","26-35","S",3,2,2,336
1,"F","36-45","M",3,3,2,98
1,"F","26-35","S",3,2,2,69.9
1,"F","26-35","M",3,2,3,118
0,"M","36-45","M",3,4,2,0
1,"F","16-25","S",3,2,2,118
0,"F","26-35","S",3,4,2,145
1,"F","26-35","U",-1,2,-1,78
1,"M","16-25","S",3,2,2,79.9
1,"F","16-25","M",2,3,2,65
1,"F","26-35","S",3,2,2,170
1,"M","26-35","S",3,2,2,69
1,"F","26-35","M",3,3,2,238
0,"F","26-35","M",3,3,2,188
0,"M","46-55","M",2,1,3,69.8
1,"F","16-25","U",-1,-1,-1,69
1,"F","16-25","U",-1,-1,-1,118
1,"F","26-35","S",3,2,2,139
1,"M","26-35","S",4,5,3,59.9
1,"F","36-45","M",3,1,2,59.9
1,"F","46-55","S",3,1,2,69
1,"F","36-45","U",-1,4,-1,198
0,"F","36-45","S",3,2,3,115
1,"F","26-35","M",4,2,2,139
1,"F","26-35","M",4,2,2,179
1,"F","26-35","M",4,1,2,129
1,"F","26-35","M",4,1,2,139
1,"F","16-25","M",3,1,3,78
1,"F","26-35","M",3,2,2,158
1,"F","16-25","U",-1,4,-1,39
1,"F","16-25","S",2,1,3,68
0,"F","36-45","M",3,3,2,0
1,"F","26-35","M",4,3,2,250
1,"F","26-35","M",4,3,2,300
1,"F","46-55","U",-1,2,-1,118
0,"F","16-25","S",2,2,3,0
0,"F","26-35","S",3,4,3,65
0,"F","26-35","M",3,2,2,0
1,"F","26-35","M",3,2,2,298
1,"M",">=56","M",4,1,2,59.9
1,"F","26-35","M",2,1,2,85
1,"F","26-35","M",3,2,2,209
1,"F","26-35","M",3,2,2,188
1,"F","26-35","M",3,-1,2,110
1,"F","16-25","S",3,2,3,139
0,"M","26-35","M",3,3,2,98
0,"M","16-25","U",-1,2,-1,55
1,"F","46-55","M",3,1,2,69
1,"M","36-45","M",3,3,2,118
1,"F",">=56","U",-1,2,-1,100
1,"M","26-35","M",4,1,2,49
0,"F","36-45","S",3,1,3,38
1,"F","16-25","M",2,2,3,79
0,"M","26-35","M",4,2,2,145
1,"F","16-25","U",-1,3,-1,78
1,"F","16-25","S",3,4,2,109
1,"F","16-25","S",3,4,2,109
1,"M","16-25","S",3,2,2,19.9
1,"F","16-25","M",-1,-1,4,59
1,"F","26-35","M",3,1,3,78
1,"F","16-25","S",3,1,2,59.9
0,"F","26-35","M",3,2,2,88
0,"F","26-35","S",3,1,2,79.9
1,"F","26-35","M",3,3,3,198
1,"F","16-25","S",3,2,2,69.9
0,"M","36-45","M",3,2,2,0
1,"M","16-25","M",3,2,3,298
1,"F","46-55","U",-1,1,-1,69
0,"F","26-35","S",4,1,2,22
1,"F","36-45","S",2,2,2,78
1,"M","46-55","S",3,2,2,69
0,"M","46-55","S",3,2,2,0
1,"F","26-35","S",3,2,2,79.9
1,"F","26-35","M",3,1,2,238
1,"F","36-45","S",3,2,2,79.9
1,"F","16-25","S",3,2,3,298
1,"F","16-25","S",3,2,3,139
0,"F","46-55","U",-1,2,-1,55
1,"F","46-55","U",-1,2,-1,78
1,"F","26-35","S",4,1,2,69.9
1,"F","26-35","M",3,3,3,119
1,"F","26-35","M",3,3,3,139
1,"F","26-35","S",3,1,2,99
0,"F","36-45","S",3,2,2,49.9
1,"F","26-35","S",3,2,2,59
1,"F","16-25","S",3,1,2,78
0,"F","36-45","S",1,4,2,0
1,"F","36-45","S",1,4,2,299
0,"F","36-45","S",1,4,2,0
0,"F","36-45","S",1,4,2,0
