"ShowId","Week","AirDate","PriorWeekMkt","Viewers"
437,13,2018-03-03,17,50000
438,13,2012-03-23,87,140000
439,13,2013-05-05,38,220000
440,13,2014-08-03,8,120000
441,13,2011-01-23,80,160000
442,13,2017-04-26,21,210000
443,13,2018-11-24,22,50000
444,13,2013-12-17,27,300000
445,13,2017-05-21,5,20000
446,13,2010-12-24,35,30000
447,13,2016-06-09,26,90000
448,13,2014-10-30,55,100000
449,13,2014-05-10,3,360000
450,13,2017-07-23,91,190000
451,13,2015-07-25,38,110000
452,13,2014-04-13,16,50000
453,13,2011-08-13,42,280000
454,13,2011-10-05,42,170000
455,13,2018-08-29,69,70000
456,13,2011-10-20,70,200000
457,13,2015-11-29,70,50000
458,13,2016-05-21,49,100000
459,13,2018-03-02,2,130000
460,13,2016-09-17,69,110000
461,13,2012-04-24,86,270000
462,13,2013-02-25,36,140000
463,13,2010-07-25,49,50000
464,13,2018-08-13,92,0
465,13,2015-01-05,76,170000
466,13,2012-10-27,65,30000
467,13,2010-06-24,33,40000
469,13,2019-07-12,26,50000
470,13,2015-05-21,48,60000
471,13,2015-03-16,2,100000
472,13,2011-06-15,12,210000
473,13,2018-02-04,64,160000
474,13,2014-04-26,45,70000
475,13,2018-05-23,36,280000
476,13,2011-05-07,9,240000
477,13,2018-02-24,14,60000
479,13,2017-12-17,7,150000
480,13,2013-09-21,96,550000
481,13,2015-04-08,14,190000
483,13,2016-12-29,21,180000
484,13,2016-10-13,98,180000
485,13,2016-03-11,77,20000
487,13,2017-04-22,82,70000
488,13,2016-09-29,42,70000
489,13,2019-01-21,49,130000
490,13,2012-11-25,33,110000
491,13,2019-08-27,73,70000
492,13,2012-07-25,92,80000
493,13,2012-03-13,5,10000
494,13,2014-03-03,79,40000
495,13,2015-04-17,31,80000
496,13,2014-08-19,4,30000
497,13,2011-07-20,35,170000
498,13,2017-06-25,87,260000
499,13,2016-07-13,13,20000
500,13,2014-06-05,24,70000
501,13,2015-11-30,81,70000
502,13,2015-06-18,7,0
503,13,2013-11-08,70,60000
504,13,2019-04-19,65,140000
505,13,2016-09-19,87,230000
506,13,2011-02-13,10,190000
507,13,2010-11-16,26,130000
508,13,2018-07-04,94,110000
509,13,2010-12-24,56,50000
510,13,2014-09-20,93,0
511,13,2012-11-24,85,80000
513,13,2012-01-13,93,60000
514,13,2012-01-17,99,70000
515,13,2019-06-22,22,30000
516,13,2017-05-04,53,0
518,13,2011-01-24,70,470000
519,13,2017-08-28,53,400000
520,13,2016-08-08,11,110000
521,13,2014-03-05,58,350000
522,13,2019-01-08,7,300000
523,13,2013-10-15,20,10000
524,13,2012-03-18,29,110000
525,13,2011-08-12,53,30000
526,13,2019-09-21,64,150000
527,13,2012-08-06,34,160000
528,13,2013-11-11,12,210000
529,13,2013-09-28,71,80000
530,13,2013-06-15,77,0
531,13,2013-02-20,99,60000
532,13,2017-03-07,60,240000
533,13,2015-08-03,32,600000
535,13,2016-01-20,41,210000
536,13,2016-08-05,55,0
537,13,2015-01-17,92,200000
538,13,2013-11-05,49,250000
540,13,2015-05-12,71,170000
542,13,2014-10-09,51,60000
543,13,2010-11-03,45,10000
544,13,2015-02-11,47,390000
545,13,2016-07-21,38,10000
546,13,2012-09-29,90,140000
547,13,2014-12-23,58,10000
548,13,2012-10-05,50,120000
549,13,2014-06-01,42,430000
550,13,2015-01-25,37,330000
552,13,2010-06-02,11,240000
553,13,2016-04-25,84,40000
554,13,2012-01-07,40,320000
555,13,2011-03-10,69,0
556,13,2016-04-02,74,260000
557,13,2014-09-02,37,60000
558,13,2019-02-17,76,130000
559,13,2013-09-17,50,90000
560,13,2016-10-05,17,540000
561,13,2020-01-20,23,70000
562,13,2018-02-11,44,170000
563,13,2010-12-15,70,30000
564,13,2011-08-27,74,40000
565,13,2017-05-20,83,0
567,13,2013-10-19,79,120000
568,13,2017-03-22,44,80000
569,13,2014-11-01,8,280000
570,13,2015-01-05,68,40000
571,13,2012-11-09,67,120000
572,13,2011-06-27,47,50000
573,13,2013-12-14,71,0
574,13,2010-05-08,99,250000
575,13,2019-11-17,66,260000
576,13,2017-03-17,49,60000
577,13,2012-01-01,86,220000
578,13,2010-07-25,80,60000
579,13,2018-01-09,15,50000
580,13,2018-10-29,25,90000
581,13,2011-04-29,59,200000
582,13,2016-06-29,50,190000
584,13,2010-10-26,58,530000
585,13,2014-08-03,20,220000
586,13,2017-07-04,57,130000
587,13,2016-01-13,5,340000
588,13,2019-02-17,59,120000
589,13,2014-02-01,97,50000
591,13,2015-07-20,14,130000
592,13,2018-09-27,25,140000
593,13,2010-12-29,14,130000
594,13,2015-07-05,3,110000
595,13,2012-10-29,15,160000
596,13,2011-02-27,15,10000
597,13,2012-05-08,7,100000
598,13,2016-12-21,80,180000
599,13,2018-04-13,96,500000
600,13,2015-01-28,20,160000
601,13,2018-05-24,74,0
603,13,2013-07-30,55,10000
604,13,2015-07-18,92,160000
605,13,2014-01-31,63,70000
606,13,2011-01-08,14,40000
607,13,2018-04-07,30,60000
608,13,2014-07-22,83,150000
609,13,2011-10-04,36,40000
610,13,2017-11-07,19,0
611,13,2017-07-21,73,40000
612,13,2019-01-09,21,220000
613,13,2017-10-25,8,0
614,13,2011-12-07,28,230000
615,13,2013-10-17,30,200000
616,13,2014-04-03,97,90000
617,13,2015-12-12,36,120000
618,13,2011-12-24,71,170000
620,13,2012-08-24,89,30000
621,13,2013-05-17,26,40000
622,13,2019-11-30,45,20000
623,13,2017-06-08,15,160000
624,13,2012-03-11,93,230000
625,13,2012-04-07,97,20000
626,13,2018-01-13,23,330000
627,13,2014-12-12,82,140000
628,13,2012-08-03,23,60000
629,13,2010-04-22,17,110000
630,13,2011-11-19,72,240000
631,13,2010-06-09,69,140000
632,13,2016-12-19,66,20000
633,13,2018-06-07,15,110000
634,13,2016-02-22,75,200000
635,13,2018-08-31,26,20000
636,13,2019-10-28,66,170000
637,13,2011-06-18,57,60000
638,13,2012-04-24,75,340000
639,13,2012-09-26,71,220000
640,13,2012-11-01,66,190000
641,13,2013-06-09,34,80000
642,13,2013-05-18,40,110000
643,13,2013-05-29,20,110000
644,13,2011-07-06,75,40000
645,13,2017-08-17,89,120000
646,13,2015-09-24,55,30000
647,13,2019-12-19,68,60000
648,13,2017-07-15,2,60000
649,13,2017-04-30,44,20000
650,13,2013-12-01,56,60000
651,13,2013-08-03,95,20000
652,13,2015-09-13,66,30000
653,13,2015-10-16,89,280000
654,13,2010-11-09,52,260000
655,13,2012-11-03,37,110000
656,13,2013-02-21,94,120000
658,13,2012-11-22,20,440000
659,13,2019-02-19,61,310000
660,13,2013-04-14,27,190000
661,13,2017-02-18,58,150000
662,13,2013-12-28,3,80000
663,13,2018-05-25,44,230000
664,13,2018-05-14,64,0
665,13,2015-01-25,22,120000
666,13,2019-07-04,70,80000
667,13,2018-07-11,77,50000
668,13,2016-10-18,47,130000
669,13,2017-01-24,46,190000
670,13,2016-10-24,37,40000
671,13,2012-02-27,86,130000
672,13,2010-06-12,46,90000
673,13,2014-07-10,54,160000
674,13,2014-03-12,98,90000
675,13,2013-01-25,59,170000
676,13,2015-07-25,46,520000
680,13,2015-12-05,19,60000
682,13,2019-02-16,21,260000
684,13,2018-02-15,25,210000
685,13,2019-10-11,69,140000
686,13,2013-08-12,84,250000
687,13,2015-11-11,27,30000
688,13,2012-05-03,38,120000
689,13,2011-12-26,5,220000
691,13,2018-11-25,18,240000
692,13,2018-01-04,8,240000
693,13,2012-07-27,79,210000
694,13,2012-09-04,51,70000
697,13,2012-03-13,94,370000
698,13,2013-04-20,21,60000
699,13,2017-09-26,34,540000
700,13,2019-07-02,95,130000
701,13,2018-03-12,8,130000
702,13,2018-11-14,4,50000
703,13,2015-05-17,44,270000
704,13,2019-01-01,55,20000
705,13,2014-02-21,61,110000
706,13,2016-06-22,49,30000
707,13,2017-04-29,56,60000
709,13,2012-04-20,71,70000
710,13,2010-09-01,71,90000
711,13,2018-01-17,46,110000
712,13,2012-03-13,70,180000
713,13,2011-11-23,82,240000
714,13,2017-03-28,8,50000
715,13,2011-09-08,57,70000
716,13,2018-06-16,39,370000
717,13,2015-02-02,58,100000
718,13,2015-03-08,30,100000
719,13,2013-07-15,51,30000
720,13,2012-10-09,31,20000
723,13,2018-07-19,71,150000
724,13,2012-03-28,48,250000
725,13,2012-10-27,3,110000
726,13,2011-05-15,20,120000
727,13,2012-05-22,28,320000
728,13,2014-11-28,97,320000
729,13,2010-08-07,6,50000
730,13,2013-08-31,4,370000
731,13,2012-04-22,12,50000
732,13,2010-10-06,90,100000
733,13,2010-07-29,85,260000
734,13,2010-06-13,57,230000
735,13,2017-06-29,4,170000
736,13,2017-02-25,68,290000
737,13,2019-03-06,70,310000
738,13,2015-02-13,20,90000
739,13,2011-07-29,33,0
741,13,2017-01-30,53,90000
742,13,2019-05-26,89,200000
743,13,2019-11-23,75,310000
744,13,2016-04-09,71,80000
745,13,2013-12-01,4,120000
746,13,2018-06-17,76,50000
747,13,2010-06-06,79,330000
748,13,2016-03-06,81,210000
749,13,2016-10-05,46,200000
750,13,2019-04-26,23,90000
752,13,2012-02-12,90,0
753,13,2019-06-27,96,60000
754,13,2014-12-09,55,340000
755,13,2016-12-01,4,80000
756,13,2014-08-19,94,420000
757,13,2016-09-25,75,180000
759,13,2014-03-27,69,260000
761,13,2017-07-25,18,20000
762,13,2010-09-20,54,30000
763,13,2014-12-16,41,20000
764,13,2019-04-15,31,140000
765,13,2013-10-05,2,20000
767,13,2013-07-02,96,10000
768,13,2015-11-11,74,100000
769,13,2012-09-30,36,90000
770,13,2011-07-29,46,150000
771,13,2017-07-27,22,80000
772,13,2018-08-12,84,180000
773,13,2014-12-10,5,210000
775,13,2016-01-21,96,130000
776,13,2011-07-26,56,20000
777,13,2010-05-25,33,140000
779,13,2010-04-14,38,280000
780,13,2014-03-27,75,270000
781,13,2015-03-07,6,90000
782,13,2016-02-06,93,350000
783,13,2013-05-11,17,100000
784,13,2014-06-23,27,60000
785,13,2010-12-06,15,160000
786,13,2018-02-08,28,380000
787,13,2015-02-24,70,200000
788,13,2011-12-18,55,230000
789,13,2013-02-16,58,80000
790,13,2015-08-27,8,60000
791,13,2018-01-27,74,230000
792,13,2014-01-03,71,210000
793,13,2015-11-14,5,60000
795,13,2010-05-02,97,530000
796,13,2013-01-25,69,160000
797,13,2018-10-09,23,120000
798,13,2010-05-26,46,50000
799,13,2012-02-07,17,310000
800,13,2012-08-02,61,10000
801,13,2013-05-16,84,390000
802,13,2010-10-31,69,200000
804,13,2015-05-07,87,60000
805,13,2015-04-17,88,60000
806,13,2018-11-05,12,120000
807,13,2019-12-11,66,120000
808,13,2016-06-20,57,150000
809,13,2019-11-16,100,90000
810,13,2015-12-15,52,860000
811,13,2016-04-13,12,100000
812,13,2011-12-01,60,140000
813,13,2016-09-07,45,190000
814,13,2013-08-14,42,190000
815,13,2013-10-28,59,210000
816,13,2013-03-11,34,50000
818,13,2011-07-19,99,90000
819,13,2013-03-22,74,210000
820,13,2012-11-11,100,130000
821,13,2018-10-22,84,10000
822,13,2012-03-17,70,480000
823,13,2010-07-17,42,0
824,13,2016-06-14,17,20000
826,13,2010-05-17,99,10000
827,13,2011-04-07,29,90000
828,13,2019-08-26,98,60000
829,13,2011-10-31,45,70000
831,13,2010-04-10,99,60000
832,13,2011-11-29,94,100000
833,13,2019-06-02,37,150000
834,13,2016-06-10,75,120000
835,13,2010-08-05,72,180000
836,13,2011-06-14,96,220000
837,13,2018-06-01,59,90000
838,13,2019-10-18,79,60000
840,13,2014-02-06,97,370000
841,13,2010-11-15,54,310000
842,13,2010-10-17,68,340000
843,13,2019-05-19,6,220000
844,13,2019-07-16,89,130000
845,13,2014-09-17,64,160000
847,13,2013-12-26,40,110000
848,13,2016-09-21,38,10000
850,13,2011-04-07,56,30000
851,13,2015-05-02,89,50000
852,13,2015-05-12,91,90000
853,13,2018-07-28,69,60000
854,13,2018-11-16,13,210000
855,13,2016-11-07,50,50000
856,13,2012-10-10,15,0
857,13,2016-08-19,87,50000
858,13,2014-01-11,94,0
859,13,2011-03-26,85,100000
860,13,2017-08-31,64,70000
861,13,2015-10-20,74,110000
862,13,2019-04-24,64,220000
863,13,2018-09-26,61,500000
864,13,2019-10-31,21,100000
865,13,2013-01-05,54,140000
866,13,2014-09-13,94,20000
867,13,2010-10-05,55,460000
869,13,2019-07-07,38,350000
871,13,2015-09-26,76,50000
872,13,2016-04-18,55,170000
873,13,2016-11-06,95,170000
874,13,2013-01-10,45,100000
875,13,2016-12-20,22,140000
877,13,2010-07-09,3,50000
878,13,2015-11-07,7,160000
879,13,2011-12-02,20,130000
880,13,2010-11-01,53,120000
881,13,2017-05-07,2,0
882,13,2016-02-25,58,20000
883,13,2012-10-31,32,50000
884,13,2019-04-05,30,120000
885,13,2018-10-03,7,180000
886,13,2011-09-11,28,120000
887,13,2011-11-05,67,320000
888,13,2012-11-29,94,50000
889,13,2015-12-29,6,240000
890,13,2013-02-22,24,10000
891,13,2014-11-10,15,120000
893,13,2016-08-14,41,140000
895,13,2019-11-04,50,160000
896,13,2013-06-05,65,60000
897,13,2014-08-03,2,50000
898,13,2011-11-12,80,160000
899,13,2014-06-19,28,100000
900,13,2015-05-14,93,200000
901,13,2012-02-22,94,10000
902,13,2016-04-07,75,10000
903,13,2019-09-27,61,240000
904,13,2018-05-17,11,0
905,13,2017-01-26,29,90000
907,13,2018-05-11,88,330000
908,13,2015-05-30,11,60000
909,13,2018-01-28,11,310000
910,13,2011-12-08,70,10000
912,13,2015-11-05,73,270000
913,13,2016-06-28,40,330000
914,13,2018-06-21,45,150000
915,13,2018-08-05,35,100000
916,13,2016-11-29,74,20000
917,13,2017-07-20,85,0
919,13,2019-02-05,50,10000
920,13,2017-03-03,31,510000
922,13,2010-07-08,67,50000
925,13,2012-08-04,12,80000
926,13,2012-06-09,66,70000
928,13,2011-12-17,32,60000
929,13,2015-03-22,69,100000
931,13,2011-08-16,23,130000
932,13,2019-04-26,55,100000
933,13,2016-02-03,20,230000
934,13,2010-12-19,46,30000
935,13,2010-08-16,83,140000
936,13,2013-12-05,29,50000
937,13,2010-04-30,7,210000
938,13,2017-03-27,96,300000
940,13,2011-01-04,83,150000
941,13,2019-01-31,64,390000
945,13,2016-12-01,4,90000
946,13,2016-01-23,99,50000
948,13,2011-09-05,82,100000
949,13,2016-03-18,97,20000
950,13,2016-02-24,17,160000
951,13,2017-04-04,24,100000
952,13,2016-03-09,6,60000
953,13,2010-05-13,31,120000
954,13,2018-01-27,87,190000
955,13,2019-05-01,68,70000
956,13,2019-12-04,44,210000
958,13,2015-08-25,53,160000
960,13,2015-10-25,51,160000
961,13,2016-12-16,12,140000
962,13,2012-09-20,7,50000
963,13,2018-10-25,99,20000
964,13,2011-05-20,75,20000
966,13,2019-04-15,32,20000
967,13,2013-12-27,43,160000
968,13,2010-05-01,21,10000
969,13,2018-03-20,49,0
970,13,2010-06-09,19,100000
971,13,2013-03-03,92,170000
972,13,2010-06-15,8,0
973,13,2019-02-05,52,50000
974,13,2019-08-07,11,10000
975,13,2013-11-24,74,220000
976,13,2018-08-14,52,110000
977,13,2011-06-28,2,130000
978,13,2017-04-02,28,80000
979,13,2014-11-05,41,40000
980,13,2014-05-29,20,0
981,13,2016-11-24,49,40000
982,13,2010-05-27,52,40000
983,13,2012-12-20,20,420000
984,13,2017-09-01,9,190000
985,13,2020-01-12,71,140000
986,13,2013-02-20,94,370000
987,13,2010-11-21,21,80000
988,13,2019-10-02,86,130000
989,13,2018-02-22,20,180000
990,13,2011-10-06,86,90000
991,13,2014-11-07,6,110000
992,13,2014-09-30,3,230000
994,13,2013-03-25,61,50000
995,13,2019-05-08,12,230000
996,13,2018-07-04,48,120000
997,13,2015-03-16,9,130000
999,13,2011-09-21,36,200000
1000,13,2011-09-15,29,80000
1001,13,2018-09-03,5,70000
1002,13,2015-06-14,49,50000
1003,13,2013-12-13,93,0
1004,13,2014-08-11,64,60000
1005,13,2010-06-24,60,30000
1006,13,2016-12-17,54,90000
1007,13,2010-11-05,9,330000
1008,13,2013-09-20,71,220000
1010,13,2014-10-13,91,30000
1011,13,2012-09-06,20,50000
1012,13,2010-07-03,45,0
1013,13,2015-12-10,68,20000
1014,13,2012-12-09,15,230000
1015,13,2016-04-02,40,120000
1016,13,2010-05-07,16,10000
1017,13,2013-09-18,9,80000
1019,13,2016-12-14,58,160000
1020,13,2011-01-18,9,80000
1021,13,2019-12-09,29,230000
1022,13,2018-02-17,31,120000
1023,13,2013-01-12,49,270000
1024,13,2015-12-04,26,30000
1025,13,2013-05-15,5,0
1026,13,2015-02-10,14,160000
1027,13,2018-05-05,30,10000
1028,13,2013-09-21,29,20000
1029,13,2015-04-24,13,30000
1030,13,2012-11-25,72,30000
1031,13,2012-03-19,66,40000
1032,13,2015-09-03,28,50000
1033,13,2016-11-30,54,140000
1034,13,2015-09-01,18,100000
1035,13,2011-09-21,65,70000
1036,13,2014-10-05,57,240000
1037,13,2010-07-25,48,150000
1038,13,2019-12-06,52,80000
1039,13,2012-12-10,19,70000
1040,13,2016-06-27,86,80000
1042,13,2017-10-25,27,80000
1044,13,2015-01-07,36,230000
1045,13,2010-08-03,37,180000
1046,13,2012-04-30,60,40000
1047,13,2019-05-09,25,40000
1048,13,2011-12-13,36,110000
1049,13,2013-01-26,90,360000
1050,13,2018-04-09,92,220000
1051,13,2013-04-24,100,160000
1053,13,2018-06-25,25,120000
1054,13,2016-02-12,67,60000
1055,13,2018-11-19,28,80000
1056,13,2011-07-15,53,560000
1057,13,2017-12-08,86,290000
1058,13,2014-06-04,14,170000
1060,13,2011-01-30,85,40000
1061,13,2016-09-24,49,90000
1062,13,2011-11-23,59,80000
1063,13,2018-05-11,77,0
1067,13,2016-01-12,83,50000
1068,13,2013-02-10,66,420000
1069,13,2018-09-14,11,50000
1070,13,2012-04-24,40,140000
1071,13,2013-11-02,36,160000
1072,13,2013-12-03,17,220000
1074,13,2018-09-07,41,30000
1075,13,2013-01-04,45,150000
1076,13,2019-02-13,68,150000
1077,13,2019-01-05,71,160000
1078,13,2012-09-24,62,30000
1079,13,2010-06-11,61,130000
1080,13,2015-09-18,19,340000
1081,13,2017-03-07,25,280000
1082,13,2011-07-21,36,50000
1083,13,2011-07-30,2,250000
1084,13,2016-12-04,63,90000
1085,13,2013-02-26,43,370000
1086,13,2012-06-21,48,70000
1087,13,2010-09-07,32,50000
1088,13,2019-07-26,20,60000
1089,13,2018-06-19,46,180000
1090,13,2016-11-25,98,170000
1091,13,2019-05-11,33,120000
1093,13,2011-01-14,24,80000
1094,13,2018-04-18,75,170000
1095,13,2014-08-23,28,140000
1096,13,2019-05-17,59,90000
1097,13,2012-04-21,20,210000
1099,13,2016-08-23,93,10000
1100,13,2014-07-12,24,300000
1101,13,2014-05-05,76,220000
1103,13,2018-03-06,90,370000
1104,13,2011-11-23,18,540000
1106,13,2012-09-10,85,80000
1107,13,2012-04-18,2,190000
1109,13,2014-05-22,31,130000
1110,13,2012-08-02,71,130000
1111,13,2011-06-20,28,100000
1112,13,2011-02-19,89,30000
1113,13,2010-10-02,68,80000
1114,13,2016-02-27,92,10000
1115,13,2013-02-10,91,20000
1116,13,2019-05-11,51,100000
1117,13,2011-05-20,29,70000
1118,13,2019-08-02,99,90000
1119,13,2016-04-21,78,90000
1120,13,2018-02-23,53,80000
1122,13,2015-04-13,82,240000
1124,13,2017-01-24,98,90000
1125,13,2011-05-02,47,350000
1126,13,2010-05-15,5,0
1127,13,2012-07-27,46,170000
1129,13,2010-04-22,56,140000
1130,13,2013-06-06,100,30000
1131,13,2016-03-06,27,50000
1133,13,2020-01-08,41,330000
1134,13,2015-06-21,96,450000
1135,13,2012-03-13,47,260000
1136,13,2018-04-05,70,100000
1137,13,2014-10-03,2,50000
1138,13,2016-04-13,71,260000
1139,13,2012-11-27,34,60000
1140,13,2018-09-06,30,50000
1141,13,2019-01-11,9,0
1142,13,2012-05-23,80,170000
1143,13,2015-03-29,63,300000
1144,13,2013-12-26,58,50000
1145,13,2016-10-23,24,170000
1146,13,2011-07-28,9,90000
1147,13,2018-03-12,71,10000
1148,13,2019-10-18,97,20000
1149,13,2018-09-23,83,270000
1150,13,2018-09-11,79,30000
1152,13,2019-08-25,100,190000
1153,13,2016-08-31,68,150000
1155,13,2015-02-15,9,240000
1158,13,2018-03-08,23,170000
1159,13,2019-03-10,12,330000
1160,13,2013-01-09,34,210000
1161,13,2011-07-04,100,60000
1162,13,2014-11-07,29,50000
1164,13,2011-03-30,89,70000
1165,13,2013-07-04,99,140000
1166,13,2017-01-10,65,120000
1168,13,2017-03-24,94,320000
1169,13,2014-11-09,71,40000
1170,13,2016-09-27,4,340000
1171,13,2015-08-07,67,0
1172,13,2016-10-20,26,90000
1173,13,2012-12-27,16,220000
1174,13,2019-06-26,34,140000
1175,13,2019-03-14,90,330000
1176,13,2016-10-20,49,230000
1178,13,2015-03-26,63,170000
1179,13,2019-04-01,61,10000
1180,13,2012-05-21,98,90000
1181,13,2015-05-09,38,0
1182,13,2012-06-29,69,140000
1183,13,2011-10-02,86,120000
1184,13,2010-12-25,37,60000
1185,13,2012-12-10,10,70000
1186,13,2010-06-13,10,170000
1187,13,2015-04-22,47,10000
1188,13,2018-08-30,77,160000
1189,13,2016-05-21,12,30000
1190,13,2018-02-10,62,20000
1191,13,2010-04-12,94,130000
1192,13,2010-08-05,98,250000
1193,13,2012-07-30,68,330000
1194,13,2011-05-30,67,180000
1195,13,2018-12-31,22,270000
1197,13,2014-11-14,88,300000
1198,13,2015-11-19,81,10000
1199,13,2017-01-27,88,280000
1200,13,2017-04-25,40,160000
1201,13,2012-08-17,40,150000
1202,13,2016-05-01,14,10000
1204,13,2015-04-27,9,30000
1206,13,2016-01-23,39,370000
1207,13,2014-12-26,51,120000
1208,13,2018-11-22,95,0
1209,13,2014-04-27,94,100000
1211,13,2018-11-15,39,20000
1212,13,2012-02-01,92,90000
1213,13,2015-03-23,66,250000
1214,13,2019-04-18,33,20000
1215,13,2016-11-04,13,170000
1217,13,2012-06-29,83,330000
1218,13,2017-10-09,78,60000
1219,13,2012-06-07,20,20000
1220,13,2012-12-16,24,250000
1221,13,2019-03-17,35,100000
1222,13,2012-01-18,82,300000
1223,13,2016-11-08,50,40000
1224,13,2016-05-09,25,120000
1225,13,2016-06-19,46,60000
1226,13,2013-04-06,89,40000
1227,13,2018-09-22,83,30000
1228,13,2012-03-28,61,250000
1230,13,2014-05-24,75,260000
1231,13,2014-03-05,68,160000
1232,13,2019-12-19,20,130000
1233,13,2014-03-27,59,120000
1234,13,2016-12-14,41,450000
1235,13,2019-02-21,43,510000
1236,13,2013-05-07,6,140000
1237,13,2011-12-07,41,160000
1238,13,2010-09-06,90,70000
1239,13,2014-02-19,28,90000
1240,13,2014-11-27,93,110000
1241,13,2014-02-02,44,90000
1242,13,2016-04-13,48,210000
1244,13,2015-04-15,62,50000
1245,13,2018-03-28,56,330000
1246,13,2011-02-26,23,40000
1247,13,2012-02-05,59,30000
1248,13,2019-05-07,61,50000
1250,13,2015-10-11,39,260000
1251,13,2018-08-20,82,230000
1253,13,2014-02-02,62,210000
1254,13,2017-02-21,92,310000
1255,13,2011-11-12,34,270000
1256,13,2013-12-25,32,90000
1257,13,2017-08-03,92,260000
1258,13,2011-07-08,58,130000
1259,13,2012-10-27,46,250000
1260,13,2011-03-13,62,90000
1264,13,2016-03-09,84,280000
1265,13,2010-08-13,96,20000
1267,13,2014-02-09,33,210000
1268,13,2014-09-25,65,40000
1269,13,2017-12-27,81,570000
1270,13,2010-08-04,58,70000
1271,13,2019-08-04,31,120000
1272,13,2013-09-06,47,30000
1273,13,2015-05-27,96,100000
1274,13,2017-12-23,88,260000
1276,13,2019-04-12,14,140000
1277,13,2010-09-21,92,80000
1278,13,2015-04-15,21,220000
1279,13,2016-01-11,35,200000
1280,13,2012-09-16,52,120000
1281,13,2018-10-20,31,70000
1282,13,2019-03-27,80,180000
1284,13,2010-10-09,31,140000
1285,13,2011-02-21,84,60000
1286,13,2015-10-31,2,0
1287,13,2013-07-04,63,310000
1289,13,2019-05-22,99,220000
1290,13,2015-06-23,58,70000
1291,13,2018-02-15,72,60000
1292,13,2018-12-26,93,330000
1293,13,2018-08-24,60,20000
1294,13,2010-10-25,99,160000
1295,13,2011-05-23,26,370000
1297,13,2019-08-13,58,110000
1298,13,2018-09-16,23,490000
1299,13,2017-02-21,17,0
1300,13,2019-05-07,78,100000
1301,13,2016-02-24,43,60000
1302,13,2011-02-05,65,20000
1303,13,2012-03-20,42,80000
1304,13,2012-04-07,15,10000
1305,13,2012-06-17,19,150000
1306,13,2013-07-07,8,110000
1307,13,2010-10-07,77,0
1308,13,2010-12-12,36,40000
1309,13,2018-11-16,21,220000
1310,13,2014-02-22,83,310000
1311,13,2014-03-07,100,70000
1312,13,2013-12-28,65,300000
1313,13,2019-01-23,3,160000
1314,13,2014-07-25,11,80000
1315,13,2011-05-03,78,40000
1316,13,2013-02-07,64,10000
1317,13,2010-04-24,88,10000
1318,13,2013-12-04,9,100000
1319,13,2015-04-29,30,90000
1320,13,2018-05-25,63,130000
1321,13,2013-03-08,30,110000
1322,13,2012-06-17,99,220000
1323,13,2015-07-29,88,570000
