product,country,date,sales,expenses
b,US,2020-07-08,925.8381708499816,721.9627855207667
b,US,2020-07-12,916.1377660052281,709.1029887171272
b,Germany,2020-03-08,903.7566479605678,689.6207492512234
e,Germany,2020-01-23,923.1395362893941,672.5926960876017
d,Germany,2020-12-09,942.2195424375794,703.5360764564141
a,Canada,2020-02-03,905.9638917916408,753.8645967205616
i,Germany,2020-10-21,903.6368673497533,733.5008183313921
c,US,2020-04-17,914.6541887610371,692.8379332624473
f,Canada,2020-04-06,906.7912913299228,704.0998744127421
e,Germany,2020-05-06,907.5649214545442,730.8776154568467
f,Canada,2020-02-04,926.1710447169108,709.9158876625761
h,Germany,2020-08-17,935.4021406419122,718.6043883152164
i,US,2020-08-21,936.4692366670052,746.4767948087148
d,Canada,2020-04-09,899.342621297856,703.3797485003753
f,japan,2020-07-28,915.1228761273596,679.7519060666547
f,US,2020-02-18,931.83886437894,711.324632621279
a,US,2020-11-24,921.5916578156482,702.2025812620537
c,Germany,2020-09-25,934.2118250137387,681.7531551954387
d,Germany,2020-11-27,942.9147781225737,756.3640132204497
b,US,2020-08-03,891.5165781166568,724.692576811354
c,US,2020-11-24,929.915586310768,752.5723190367338
j,japan,2020-11-23,NA,717.8138286514525
i,Canada,2020-05-22,879.5080886782237,714.2130924045788
a,japan,2020-08-04,932.8122211659154,695.0308440771271
e,japan,2020-04-17,923.2811284797843,697.0898114017481
h,japan,2020-01-30,892.4412612251574,713.6128001631604
b,US,2020-06-18,936.8174185472448,664.4523740756289
b,Germany,2020-07-09,937.3236122534279,699.5942431847518
e,japan,2020-04-07,941.1094727734171,706.9320510084839
f,japan,2020-08-09,903.4827453618266,708.786026120792
c,Canada,2020-05-03,937.2047549208182,705.2473573289154
a,US,2020-10-02,928.751531341646,754.198926276234
a,Canada,2020-11-19,910.5464548379764,741.591270577307
c,US,2020-12-07,920.4841436233195,724.350315536585
i,japan,2020-02-03,903.8572895567638,686.1961708664068
b,Canada,2020-09-04,924.8283305397523,696.7289651310895
f,japan,2020-07-20,947.038403008797,706.6734698966803
h,Germany,2020-04-01,905.3388069970774,701.5631051072281
c,US,2020-06-01,938.2677680120696,711.2446536284956
g,japan,2020-11-05,928.863808913998,667.9337318009202
e,US,2020-07-07,909.6236587518259,671.7841659127331
b,Canada,2020-11-16,948.6875770904747,699.1853000561216
f,japan,2020-04-12,919.712765170527,714.1989709179721
j,Canada,2020-02-29,918.3872967686187,651.5670082080268
h,Canada,2020-02-17,904.8722676591846,766.2002941371431
g,japan,2020-12-07,937.2358460291404,719.3190596416165
g,japan,2020-01-09,902.1031354656442,726.4961386068849
h,japan,2020-09-16,921.9147030205263,694.2254896292823
c,Germany,2020-11-02,925.1002470951149,702.078122266254
g,Germany,2020-08-16,912.9112289598654,729.6453519532314
i,Canada,2020-11-02,928.7345811930659,730.1631431361433
d,Canada,2020-02-10,909.8634561687595,675.4201620292567
d,Germany,2020-06-29,920.3072728327467,723.6634772497836
a,Germany,2020-05-09,930.5760521773382,745.4384837859728
d,US,2020-07-05,937.7047829020646,751.6282192413797
i,Germany,2020-10-15,929.7223366143279,695.010721823402
h,US,2020-11-21,933.4493248181114,745.3871519717749
a,US,2020-07-01,929.1171739198257,732.1333921854877
f,Canada,2020-12-18,922.9473435790366,744.6803529051283
e,Canada,2020-04-06,936.0559283728135,717.7452172481821
g,Canada,2020-05-17,939.490195023741,732.4715544143328
h,Germany,2020-11-20,918.9826614072116,722.7997216401163
a,US,2020-01-14,906.7879465951169,723.9805823829656
e,Canada,2020-11-11,928.9715018979518,710.0573100773821
c,Germany,2020-05-05,912.6510412810874,695.1609510925554
b,US,2020-10-09,920.1925221614788,725.5781931184252
i,US,2020-07-20,914.8048819217004,710.3354741006196
a,US,2020-01-21,911.318363119307,750.1094253206352
e,Germany,2020-03-16,893.7908300651497,706.2876685272073
c,Germany,2020-10-31,912.9913083930511,687.7860928894272
e,Canada,2020-10-17,930.96281752741,733.3230119269654
h,US,2020-02-14,944.2448202933592,748.0473885166222
a,Canada,2020-04-11,920.2971352200055,684.152457937959
f,Canada,2020-09-17,921.5935229769032,723.2493429802054
b,US,2020-12-31,919.6374521724003,756.4281039888286
c,japan,2020-11-25,926.0748579070985,659.1600747276308
g,Germany,2020-06-19,918.4539851826069,694.3982693528096
j,Canada,2020-06-25,899.0816318028583,727.3783305364693
g,Canada,2020-09-05,913.7822551134349,717.1789809357415
f,japan,2020-12-15,912.1570595422982,672.8774641970547
f,japan,2020-08-07,937.4040126927091,718.5375066478749
a,japan,2020-05-16,923.3102198329158,740.4174352779969
c,Germany,2020-10-21,930.8784481999746,755.7932920096507
b,Canada,2020-04-15,944.9105232134073,717.4207098546766
h,Germany,2020-01-27,929.3755871568837,667.67428583356525
c,Canada,2020-06-28,913.1827490534823,688.7466018487629
c,japan,2020-07-24,909.1722928732188,700.3445110025391
g,Canada,2020-07-30,931.012961850914,717.5858519173407
j,US,2020-12-30,922.780934143781,769.4686331393574
g,Germany,2020-02-22,950.5295613241914,688.7944610738045
g,Germany,2020-07-25,934.7366902975368,739.6430408732211
g,US,2020-01-18,952.3424305848504,746.9239055698042
a,Canada,2020-09-03,905.7572988033776,731.7188817983196
e,US,2020-10-30,969.4976079850711,722.9838999378641
g,US,2020-06-05,903.7621715893679,749.8764601796851
g,US,2020-07-23,925.8762710601483,747.2017877865784
f,Canada,2020-09-21,939.1731413811333,722.3438929221278
d,japan,2020-03-22,913.0443821814428,728.3392843176632
d,Canada,2020-12-13,908.7576870789152,697.7336888597434
h,US,2020-07-30,930.3832928402409,709.228882173261
i,US,2020-11-09,930.4086249920393,781.3217157039148
h,US,2020-08-11,930.7578601449956,720.8305199463647
d,Germany,2020-01-17,902.5308004105054,735.0383328776866
g,Germany,2020-12-28,922.0536033222855,738.9220811917016
h,japan,2020-10-03,901.1785531924703,702.1327530137237
h,Canada,2020-03-20,932.310489170513,708.169240452485
i,US,2020-02-21,936.4010297344946,737.4779700063093
d,japan,2020-06-14,900.1633430839009,716.5859750219967
d,Germany,2020-06-28,931.8328374437729,709.708687136025
i,japan,2020-07-03,920.3057406322655,706.9835082876136
b,US,2020-04-25,941.5702833075147,696.5081229772193
c,Canada,2020-08-21,952.6599028227251,714.5342639020176
g,japan,2020-12-06,928.5466359322186,717.1120965282728
i,Canada,2020-06-11,929.3248254536614,668.9730505334513
c,Germany,2020-10-15,913.4010010708748,721.0552508186569
c,Germany,2020-01-03,931.3415333365929,735.2298981661028
a,japan,2020-09-08,936.4371688848132,764.904966814879
f,Canada,2020-02-26,938.8008151300588,724.5354229957624
f,US,2020-03-02,907.6460491804038,698.6085369093746
f,US,2020-02-13,946.2095797797353,749.9253022045074
i,Canada,2020-03-17,920.6492515390933,722.5707081194248
b,US,2020-10-25,906.8202865441453,669.1369214388634
h,US,2020-09-26,899.354689514862,707.1489509597727
i,US,2020-06-08,928.6606161672037,733.0648162585892
j,Germany,2020-11-29,896.1959126082102,723.2770642831745
g,Canada,2020-08-03,945.5791085719134,683.1786474089566
c,Germany,2020-10-01,904.2494713027698,708.8736811021971
g,Canada,2020-12-29,903.5756575624023,708.5177123428516
e,japan,2020-04-20,931.7590338604618,700.1816373239163
j,japan,2020-08-14,916.3600550724537,719.8339455577144
i,japan,2020-08-29,936.8030457030719,771.6599531086914
h,japan,2020-08-29,930.4849625156727,696.1398994182856
d,Germany,2020-01-05,896.7001347386088,718.331085082392
d,US,2020-08-29,909.3726197460967,742.0169104155614
c,Germany,2020-10-11,918.5589704523861,701.5513372360421
a,Germany,2020-11-18,930.0110816889035,725.5916046628699
g,Germany,2020-06-17,945.4357781747286,691.2822755597358
i,US,2020-08-07,943.4020894252119,744.5679695755831
j,Canada,2020-06-13,931.9592179401918,724.5412664566838
g,japan,2020-01-12,909.904215469015,770.2079760085161
j,Canada,2020-01-10,947.879589000427,709.0221779437346
b,Germany,2020-01-07,920.4513308708661,722.739326916687
f,US,2020-08-22,929.9916380327355,728.590521823161
h,japan,2020-08-13,949.4846038686703,732.4872324480272
f,japan,2020-05-10,930.0359135475816,692.4610487542559
e,japan,2020-10-30,923.9048780933518,746.5264823120864
f,japan,2020-06-12,929.1076892026477,687.1814413941875
c,US,2020-11-25,934.2292347589074,707.9026768553309
a,japan,2020-03-12,902.5596274949552,723.2685957292986
j,Canada,2020-10-24,940.7474778414531,672.5493472870617
c,Canada,2020-11-27,909.2131359585991,732.1999767962469
h,Germany,2020-01-23,936.7057212231987,687.7837988556396
a,Germany,2020-02-16,910.0819889740504,737.0532067178624
f,Germany,2020-03-14,910.8344218435928,735.0693026403999
j,Canada,2020-04-27,918.2833108145403,769.6396857652111
a,Canada,2020-02-14,911.7791510831337,715.9719076249753
c,US,2020-09-18,893.68193498965,702.1018376373135
g,japan,2020-09-17,934.3491046547775,692.6804773284018
c,US,2020-10-15,949.2246330121517,747.1616882799242
i,Germany,2020-01-19,919.9717009622411,722.9367264552003
b,japan,2020-02-12,923.3828444073303,688.81872445121
e,Germany,2020-03-28,947.7445864641077,720.5022821137454
h,japan,2020-07-17,904.3253835503301,743.0627946978295
b,US,2020-03-17,930.3638953158099,679.6555149523175
c,Germany,2020-02-05,897.7673721291658,703.9926322758715
g,Canada,2020-10-27,924.91927257377165,729.356014239479
g,Canada,2020-11-27,900.0404108419682,707.6292452673641
h,Germany,2020-06-05,962.4324190287031,678.9700272153804
b,japan,2020-02-20,936.2337181844962,717.1002456513124
f,Germany,2020-07-13,925.6356051825833,711.6306155074003
f,Canada,2020-08-23,884.5359468857139,680.6296615325551
d,Germany,2020-12-18,894.2506295198035,714.6524746211918
j,US,2020-06-24,945.541755457149,703.7427947051001
c,US,2020-01-29,900.7894266310594,741.0451808431395
g,japan,2020-06-11,910.3433385144863,725.7650494110791
g,US,2020-07-10,950.1591840268487,724.2554956522599
j,Canada,2020-03-06,923.1006316753801,701.1426571104508
g,US,2020-10-02,951.9935856891561,792.1445493324389
g,japan,2020-08-27,918.2355783963947,704.2385493828576
h,Germany,2020-06-25,950.6020322196551,743.4812404643554
j,Canada,2020-11-13,927.2287119333158,754.4831212398657
e,japan,2020-03-17,922.0381340673421,698.201790098688
f,Canada,2020-03-26,912.2870788111045,720.369692414153
c,Germany,2020-12-22,928.9803755306513,737.5746425296713
c,US,2020-12-16,922.6027622693355,681.1746097883265
j,japan,2020-09-21,901.6617580966014,652.0880447288223
d,Canada,2020-12-09,922.483052803193,671.8662522714519
f,japan,2020-11-25,919.4335955518934,682.6446873407261
e,Germany,2020-07-13,937.5688163460355,739.1207791429675
i,Germany,2020-04-17,917.1144859519135,752.9950494573361
h,Canada,2020-03-28,935.5333898052968,721.0740499271297
g,Germany,2020-11-05,940.3661207433576,683.0639589518282
d,japan,2020-04-18,925.843366892041,714.1900428460184
d,US,2020-02-16,914.0749564806421,735.0849859335841
e,Canada,2020-06-20,925.5257702249406,742.7782081083293
i,US,2020-06-02,948.0618510627064,736.8171792191941
d,US,2020-04-25,884.9886113329702,715.4559551965094
b,Canada,2020-06-23,917.7488881493178,718.9237846789453
b,japan,2020-06-15,933.4003326216838,710.8518224687126
e,japan,2020-01-31,895.6366683580528,685.0461264204736
g,US,2020-04-04,925.807281752976,696.7903266692547
g,Germany,2020-11-10,934.6866503916211,702.9776535516091
j,US,2020-03-26,927.4146400429066,748.1255764408367
e,Germany,2020-09-23,905.9466971789943,717.1087964370113
c,Germany,2020-03-21,908.7424625549838,736.74711175310415
h,Germany,2020-06-22,935.0963051340284,707.8243850906042
e,Germany,2020-05-08,905.4794020360338,691.0133933073811
a,japan,2020-07-01,905.5932738464122,681.2174177043308
f,Germany,2020-10-10,922.6344351875387,768.4406107699731
b,Germany,2020-04-02,898.3511264369993,700.6703378891483
e,japan,2020-09-09,910.3722610978241,708.3724568768216
g,Canada,2020-02-04,938.9600232824307,686.004288647483
j,Canada,2020-12-26,934.5946731977132,709.7520278253459
b,Canada,2020-03-19,906.5106613852251,699.5223778407075
i,japan,2020-12-19,909.0479153251258,680.9586955518049
d,US,2020-10-23,920.6071638261852,743.5982786710543
g,Germany,2020-09-26,925.8173990458438,671.5233710381051
g,japan,2020-09-27,883.4515378869327,754.2298851307078
d,Germany,2020-04-11,919.5437797107218,759.8922815075224
b,Canada,2020-09-02,904.279440551813,651.9258306566815
i,US,2020-09-05,924.4078173558875,733.1711885096549
a,japan,2020-04-12,905.9933359324236,744.752433751741
e,Canada,2020-07-07,915.6934449215692,738.4157426969351
f,US,2020-12-01,954.9569604924734,736.0592688113087
i,japan,2020-04-11,913.7620394110422,765.5263890052577
f,Germany,2020-06-23,912.6684817247253,711.3830509249016
h,US,2020-11-24,919.3795195161,735.5897246349003
j,Germany,2020-05-22,910.5506450585816,741.8714995578496
j,japan,2020-04-07,892.7331833901237,720.7100399174478
c,Canada,2020-09-04,930.0927404333388,735.2540489626531
b,Canada,2020-06-16,938.841745221575,710.5838884048618
h,Canada,2020-11-18,902.2528243966204,684.0378793718941
e,US,2020-04-17,950.5235739653743,732.6751277570771
g,Germany,2020-04-08,940.7123116063915,703.3960266640553
g,Germany,2020-12-11,902.2706335897418,718.4022122209727
g,Canada,2020-01-22,922.2433080232552,741.6263498097198
b,japan,2020-09-25,908.7414386669817,727.1417025678055
f,japan,2020-08-24,944.6743834885771,696.9366290437376
a,Canada,2020-01-06,931.4454611144679,689.001337421512
b,Germany,2020-10-01,929.5989059463385,683.2572177073472
b,Canada,2020-01-30,920.4699084859058,745.2136849274706
c,japan,2020-03-15,937.2389821584225,696.7209032673949
j,US,2020-05-01,931.6621379297144,739.3646301607658
b,Canada,2020-09-24,903.733556217413,736.4591445315756
b,japan,2020-10-04,928.507328172108,687.9983989961802
e,Canada,2020-09-08,924.2516334028127,716.4956849251859
d,US,2020-12-24,927.0600779837025,713.4346036720659
j,japan,2020-10-02,911.6968440468931,740.617589938513
i,Germany,2020-07-16,911.2937181973276,716.3963835820796
b,Canada,2020-11-20,888.9894171653009,700.5651364454
e,US,2020-10-31,921.5706455750378,728.3065259710816
b,japan,2020-06-18,943.8299851686324,723.0321642339903
g,japan,2020-09-26,925.1020575936352,699.5142147744912
f,japan,2020-08-28,947.4565485254815,702.353945009166
e,Canada,2020-05-19,933.0729811143752,708.8899829157004
c,japan,2020-04-29,913.0014361874471,736.322040831055
a,Germany,2020-10-03,920.0633019664532,686.9935378204093
b,Canada,2020-02-26,915.1423707269698,751.9420468609787
b,Germany,2020-05-20,926.3239767515047,711.8614517992568
g,Germany,2020-09-25,949.6842333407116,709.5287103128854
i,US,2020-07-13,944.6288378996553,703.2525574278194
g,Canada,2020-05-23,933.4245693942833,718.0775008198718
g,Germany,2020-01-07,925.9757665928277,740.6172985115049
d,Canada,2020-04-13,909.136947139131,710.4210886813913
h,US,2020-04-23,929.8240938346213,720.8467632174478
b,japan,2020-04-22,886.0396186795198,782.1525170311189
i,Canada,2020-11-28,972.6386974603456,722.3591511051784
a,US,2020-05-12,926.3866969612372,719.4329853155335
h,Germany,2020-04-12,926.3875142812326,716.7149274806918
d,japan,2020-12-21,901.7307572644565,725.2627100674898
f,US,2020-05-30,911.6735537934626,732.7618166114974
g,Germany,2020-02-20,916.6812475590214,682.3221023492449
d,Canada,2020-06-29,919.5098727159876,692.9213620252045
g,Canada,2020-04-03,937.0005042098878,710.21550488824
e,Canada,2020-09-28,924.7400649815544,773.9568578037279
d,Germany,2020-04-15,923.8452199369843,678.4405972511328
j,Germany,2020-11-17,935.158833640971,720.0984639098441
d,Germany,2020-04-19,891.9958891496896,728.8153367520965
a,Germany,2020-01-10,892.17613520979,707.2709442151859
g,US,2020-07-06,890.1975721650366,704.1174502906638
h,japan,2020-01-23,923.2564592020132,738.3792671966044
d,US,2020-03-21,921.7032463639141,735.1440174700392
e,Germany,2020-01-14,936.0662852486713,732.6357000007356
j,japan,2020-09-17,945.9239283042451,728.0439390044407
e,US,2020-04-13,942.6480152000368,726.1412622696641
b,US,2020-04-23,900.8744767160681,765.2442672153093
g,Germany,2020-10-07,901.5906316148681,682.5727603747443
f,japan,2020-01-24,922.0139305756468,718.6972471676621
j,Germany,2020-03-06,894.9181425273863,681.959947608729
e,japan,2020-10-28,931.4114237957353,673.5493316267182
e,japan,2020-08-05,941.3819487983827,747.2297035600322
h,Germany,2020-10-12,940.513427394677,723.4592018478213
d,japan,2020-01-20,915.0883614469525,731.2679080324698
b,Canada,2020-03-01,962.2061343470878,699.4048194108582
i,Canada,2020-07-22,938.9429495379508,728.4046545935956
j,japan,2020-07-13,922.8685690730324,717.892769064018
f,Canada,2020-10-10,934.6669831047807,718.5867071312448
a,Canada,2020-11-14,897.5116480924177,686.9443767387684
i,japan,2020-09-19,942.1717648136334,710.2212306339159
j,japan,2020-06-08,930.8107171638843,706.989375956657
i,Canada,2020-10-26,917.9444965978137,741.1688993964423
f,US,2020-10-04,891.3522862835939,716.1399020847218
j,Canada,2020-08-26,911.597491795911,730.5753680109422
i,Canada,2020-08-11,898.9499035840772,684.806273951305
j,Germany,2020-10-25,933.7846149693836,741.5353137076195
j,japan,2020-07-29,939.1285636964648,750.5014380893673
j,japan,2020-04-04,913.8249433284634,731.5787469083218
e,Germany,2020-10-02,934.9636321566895,713.990009781067
j,japan,2020-09-14,904.9423114836312,710.6394458240442
g,US,2020-01-01,928.0238223496646,687.2939907670785
d,japan,2020-10-09,926.926167974489,713.55672584528
d,US,2020-05-22,935.2093294841242,720.7066725594897
c,Canada,2020-02-04,908.9088937692336,720.6863585159689
a,Germany,2020-03-18,902.0953742623662,671.5897084982857
b,US,2020-12-05,888.5110731980909,693.5971473008844
b,US,2020-02-06,933.257615661222,699.7887698487791
f,japan,2020-09-11,939.9917500715413,720.59723729181
h,Germany,2020-01-18,960.7885219946762,712.9591994934399
j,US,2020-10-14,904.1715254814001,703.6694804936557
i,Germany,2020-09-23,926.9145241841927,722.8525724721959
e,US,2020-10-02,950.7338223767022,711.4182073325627
j,Canada,2020-01-25,920.7020693713948,714.3307354598209
e,Germany,2020-08-25,922.4298305687952,694.9051258549911
f,japan,2020-09-17,921.1500285664937,705.1004040999809
