Date,PotholeReports,Temperature,Humidity,WindSpeed,Rainfall,ExpectedWorkload
2020-03-11,674,48.6,30,3.1,NA,Low
2020-03-11,758,49.3,34,4.5,NA,Low
2020-03-11,752,49.7,34,3.8,NA,Low
2020-03-11,999,50.4,38,3.2,NA,Medium
2020-03-11,1495,52.1,46,3.1,NA,Medium
2020-03-11,923,53.8,54,1.8,NA,Medium
2020-03-11,739,54.9,56,2,NA,Low
2020-03-11,726,55.5,62,2,NA,Low
2020-03-11,621,56.1,66,2.7,NA,Low
2020-03-11,428,56.6,69,1.1,NA,Low
2020-03-12,335,57.1,72,1.3,NA,Low
2020-03-12,283,57.5,75,1.5,NA,Low
2020-03-12,216,57.8,80,1.4,NA,Low
2020-03-12,128,58.1,81,1.1,NA,Low
2020-03-12,92,58,80,0.8,NA,Low
2020-03-12,95,57.8,79,0.8,NA,Low
2020-03-12,243,57.7,80,0.7,NA,Low
2020-03-12,661,57.5,79,1.4,NA,Low
2020-03-12,1216,57.4,77,1.3,NA,Medium
2020-03-12,664,56.7,72,1.4,NA,Low
2020-03-12,461,54.6,64,1.6,NA,Low
2020-03-12,584,52.9,50,1.7,NA,Low
2020-03-12,690,50.7,37,2.3,NA,Low
2020-03-12,682,49.1,36,2.1,NA,Low
2020-03-12,758,47.6,33,2.9,NA,Low
2020-03-12,849,47.9,30,3,NA,Medium
2020-03-12,901,47.8,24,2.8,NA,Low
2020-03-12,1108,48.8,27,3.5,NA,Medium
2020-03-12,1611,50.3,36,3.6,NA,Low
2020-03-12,932,51.7,48,3,NA,Low
2020-03-12,724,53.3,48,2.6,NA,Low
2020-03-12,676,54.2,60,2.2,NA,Low
2020-03-12,638,54.7,63,1.8,NA,Low
2020-03-12,422,55,42,1.7,NA,Low
2020-03-13,403,55.3,46,1.7,NA,Low
2020-03-13,360,55.3,51,1.1,NA,Low
2020-03-13,305,55,50,1.7,NA,Low
2020-03-13,197,55,51,0.8,NA,Low
2020-03-13,122,54.9,54,1.2,NA,Low
2020-03-13,82,55.3,54,1.3,NA,Low
2020-03-13,113,55.8,50,0.6,NA,Low
2020-03-13,198,56,54,0.9,NA,Low
2020-03-13,424,55.5,49,0.4,NA,Low
2020-03-13,456,53.5,40,2.5,NA,Low
2020-03-13,494,52.8,43,1.5,NA,Low
2020-03-13,589,51,56,2,NA,Low
2020-03-13,806,49.4,52,3.1,NA,Low
2020-03-13,880,47.6,50,2.5,NA,Medium
2020-03-13,855,47.3,55,3.4,NA,Low
2020-03-13,1025,47.6,58,4.1,NA,Low
2020-03-13,947,47.7,61,3.4,NA,Low
2020-03-13,916,48.9,66,4.2,NA,Low
2020-03-13,736,51,76,3,NA,Low
2020-03-13,521,52.3,80,2.8,NA,Low
2020-03-13,513,52.9,83,3.3,NA,Low
2020-03-13,487,53.3,84,2.8,NA,Low
2020-03-13,460,53.5,85,2.3,NA,Low
2020-03-13,354,53.6,85,2.3,NA,Low
2020-03-14,372,53.6,84,1.4,NA,Low
2020-03-14,267,53.6,82,1.2,NA,Low
2020-03-14,195,54,82,1.3,NA,Low
2020-03-14,139,54.5,83,0.9,NA,Low
2020-03-14,90,54.7,82,1,NA,Low
2020-03-14,60,55,83,0.7,NA,Low
2020-03-14,71,55.4,84,0.7,NA,Low
2020-03-14,137,55.3,82,1.3,NA,Low
2020-03-14,225,55,79,1.1,NA,Low
2020-03-14,331,53.7,73,1.3,NA,Low
2020-03-14,359,51.6,65,1.8,NA,Low
2020-03-14,466,49.3,56,2,NA,Low
2020-03-14,626,47.3,45,1.3,NA,Low
2020-03-14,784,45.4,38,1.9,NA,Low
2020-03-14,882,43.9,37,2.4,NA,Low
2020-03-14,960,43.3,38,3.1,NA,Low
2020-03-14,1031,43.5,39,3.1,NA,Medium
2020-03-14,911,44.2,40,2.3,NA,Low
2020-03-14,768,45.6,44,2.7,NA,Low
2020-03-14,571,47.4,59,2.5,NA,Low
2020-03-14,502,49.3,70,2.8,NA,Low
2020-03-14,456,50.2,74,2.2,NA,Low
2020-03-14,424,51.2,79,2,NA,Low
2020-03-14,336,52,82,1.3,NA,Low
2020-03-15,244,52.9,84,2.3,NA,Low
2020-03-15,185,53.7,87,1.8,NA,Low
2020-03-15,93,54.6,95,1.5,NA,Low
2020-03-15,62,54.5,96,1.6,NA,Low
2020-03-15,65,54.5,96,2,NA,Low
2020-03-15,98,54.6,97,1.5,NA,Low
2020-03-15,227,54.3,97,0.5,NA,Low
2020-03-15,581,54,96,0.6,NA,Low
2020-03-15,983,53.6,90,1.4,NA,Medium
2020-03-15,540,52.4,82,0.7,NA,Low
2020-03-15,415,50,70,1,NA,Low
2020-03-15,422,47.4,60,2.4,NA,Low
2020-03-15,492,45.4,53,2.5,NA,Low
2020-03-15,504,44,47,2.5,NA,Low
2020-03-15,575,42.6,39,2.9,NA,Low
2020-03-15,604,42.4,33,3.6,NA,Low
2020-03-15,819,42.3,33,3.4,NA,Low
2020-03-15,925,42.9,31,3.3,NA,Low
2020-03-15,1477,44,33,2.9,NA,Low
2020-03-15,1031,45.7,37,3.1,NA,Low
2020-03-15,835,47.1,42,2.8,NA,Low
2020-03-15,798,48.4,54,1.5,NA,Low
2020-03-15,662,49.3,58,1.4,NA,Low
2020-03-15,447,50.2,62,0.6,NA,Low
2020-03-16,380,51,68,1.1,NA,Low
2020-03-16,278,51.3,70,0.9,NA,Low
2020-03-16,163,51.7,70,0.8,NA,Low
2020-03-16,127,51.9,71,0.9,NA,Low
2020-03-16,95,52.2,70,0.3,NA,Low
2020-03-16,110,52,63,0.8,NA,Low
2020-03-16,231,51.9,66,0.6,NA,Low
2020-03-16,705,51.5,67,0.7,NA,Low
2020-03-16,1201,50.7,62,0.6,NA,Medium
2020-03-16,699,48.4,51,0.8,NA,Low
2020-03-16,462,46.1,40,0.8,NA,Low
2020-03-16,560,44.2,40,1.9,NA,Low
2020-03-16,586,43.3,47,2.4,NA,Low
2020-03-16,563,41.4,46,2.1,NA,Low
2020-03-16,618,40.6,45,2,NA,Low
2020-03-16,636,40.1,45,2.7,NA,Low
2020-03-16,774,40.5,50,3.4,NA,Low
2020-03-16,960,41.6,54,3.2,NA,Low
2020-03-16,1521,43.2,60,3.1,NA,Medium
2020-03-16,1020,45,67,2.6,NA,Low
2020-03-16,864,46.1,72,2.4,NA,Low
2020-03-16,866,46.6,73,1.5,NA,Medium
2020-03-16,764,47.1,75,1.3,NA,Low
2020-03-16,527,47.6,74,1.5,NA,Low
2020-03-17,400,48,76,0.8,NA,Low
2020-03-17,337,48.4,74,1.2,NA,Low
2020-03-17,225,48.5,75,1.9,NA,Low
2020-03-17,150,49.1,79,0.8,NA,Low
2020-03-17,104,49.4,77,0.9,NA,Low
2020-03-17,107,49.8,80,0.8,NA,Low
2020-03-17,258,50.4,84,0.7,NA,Low
2020-03-17,741,50.4,82,1.1,NA,Low
2020-03-17,1353,49.7,77,0.7,NA,Medium
2020-03-17,723,47.6,66,1,NA,Low
2020-03-17,494,45.3,62,2.9,NA,Low
2020-03-17,588,44.4,60,3.7,NA,Low
2020-03-17,629,43.5,57,3.8,NA,Low
2020-03-17,723,42.5,54,3.1,NA,Low
2020-03-17,698,41.4,46,4.4,NA,Low
2020-03-17,785,41.8,45,4.1,NA,Low
2020-03-17,943,41.7,43,4.3,NA,Low
2020-03-17,1221,42.4,45,4.2,NA,Low
2020-03-17,1839,43,53,3.1,NA,Medium
2020-03-17,1288,44,60,2.8,NA,Low
2020-03-17,1133,44.8,65,2.2,NA,Low
2020-03-17,1035,45.8,70,0.8,NA,Low
2020-03-17,907,46.4,73,2,NA,Low
2020-03-17,614,46.5,74,1.2,NA,Low
2020-03-18,466,46.6,77,1.5,NA,Low
2020-03-18,390,47,81,1.9,NA,Low
2020-03-18,254,47.1,83,1.6,NA,Low
2020-03-18,170,47.3,80,0.4,NA,Low
2020-03-18,109,47.2,81,0.2,NA,Low
2020-03-18,106,47.3,83,0.8,NA,Low
2020-03-18,274,47.4,83,0.5,NA,Low
2020-03-18,781,47.2,82,0.6,NA,Low
2020-03-18,1281,46.7,80,1.2,NA,Medium
2020-03-18,757,46.5,79,1.9,NA,Low
2020-03-18,482,45,69,1.5,NA,Low
2020-03-18,583,43.9,63,1.2,NA,Low
2020-03-18,714,41.8,55,2.3,NA,Low
2020-03-18,716,40.5,48,1.9,NA,Low
2020-03-18,711,39.8,47,2.4,NA,Low
2020-03-18,781,39.2,42,3.1,NA,Low
2020-03-18,957,39.3,38,2.2,NA,Medium
2020-03-18,1194,39.7,48,2.8,NA,Low
2020-03-18,1776,40.9,47,2.4,NA,Medium
2020-03-18,1260,42.5,61,2.2,NA,Medium
2020-03-18,1079,44.4,64,2.7,NA,Medium
2020-03-18,1046,45.6,66,1.7,NA,Medium
2020-03-18,949,46.7,71,2.1,NA,Low
2020-03-18,614,47.3,75,1.6,NA,Medium
2020-03-19,490,48.2,78,0.6,NA,Low
2020-03-19,401,48.6,77,0.7,NA,Low
2020-03-19,261,49.2,72,0.4,NA,Low
2020-03-19,184,49.7,68,0.7,NA,Low
2020-03-19,115,50.1,67,1.1,NA,Low
2020-03-19,117,49.6,62,1.8,NA,Low
2020-03-19,284,49.7,70,1.2,NA,Low
2020-03-19,747,49.5,70,1.1,NA,Low
2020-03-19,1406,48.5,60,1.6,NA,Medium
2020-03-19,772,46.3,46,1.3,NA,Low
2020-03-19,583,44,29,1.4,NA,Low
2020-03-19,739,42.2,26,2.6,NA,Low
2020-03-19,939,40.9,26,1.6,NA,Low
2020-03-19,860,39.7,27,1.4,NA,Low
2020-03-19,965,39,28,2.8,NA,Low
2020-03-19,1068,38.2,28,2.3,NA,Low
2020-03-19,1156,39.3,36,3.6,NA,Medium
2020-03-19,1460,40.6,45,2.9,NA,Medium
2020-03-19,1935,42.6,57,3.1,NA,Medium
2020-03-19,1268,44.8,60,3.2,NA,Low
2020-03-19,1045,45.7,63,2.6,NA,Low
2020-03-19,948,46.3,73,1.8,NA,Medium
2020-03-19,880,47.3,76,1.5,NA,Low
2020-03-19,678,47.9,77,1.4,NA,Low
2020-03-20,537,48.3,77,1.3,NA,Low
2020-03-20,502,48.5,77,2,NA,Low
2020-03-20,397,49,73,1.5,NA,Low
2020-03-20,264,49.3,74,1.7,NA,Low
2020-03-20,163,49.6,73,1.7,NA,Low
2020-03-20,108,50.2,73,0.8,NA,Low
2020-03-20,142,50.6,75,0.9,NA,Low
2020-03-20,264,50.5,72,0.2,NA,Low
2020-03-20,489,49.6,65,0.8,NA,Low
2020-03-20,642,47.4,57,0.9,NA,Low
2020-03-20,618,45.3,53,0.9,NA,Low
2020-03-20,824,43.3,45,1.9,NA,Low
2020-03-20,1072,41.8,38,4.2,NA,Low
2020-03-20,1218,40.7,37,3,NA,Low
2020-03-20,1381,39.9,30,3,NA,Medium
2020-03-20,1542,41.1,28,3.7,NA,Medium
2020-03-20,1578,42,32,3,NA,Medium
2020-03-20,1531,42.7,36,3.4,NA,Medium
2020-03-20,1391,43.4,33,2.6,NA,Low
2020-03-20,1025,44.7,41,2,NA,Low
2020-03-20,972,46,45,1.6,NA,Low
2020-03-20,1010,46.7,48,1.6,NA,Medium
2020-03-20,922,47.2,52,1.5,NA,Low
2020-03-20,655,47.6,63,1.3,NA,Low
2020-03-21,579,47.9,70,0.8,NA,Low
2020-03-21,453,48.3,74,0.5,NA,Low
2020-03-21,322,48.3,72,0.6,NA,Low
2020-03-21,221,48.1,71,0.7,NA,Low
2020-03-21,147,47.9,69,0.3,NA,Low
2020-03-21,96,47.7,65,0.5,NA,Low
2020-03-21,110,47.6,61,0.4,NA,Low
2020-03-21,169,47.5,62,0.4,NA,Low
2020-03-21,342,47.1,64,1.5,NA,Low
2020-03-21,485,46.5,66,1.8,NA,Low
2020-03-21,566,45.3,61,2,NA,Low
2020-03-21,737,43.3,55,2.1,NA,Medium
2020-03-21,926,42,53,3.1,NA,Medium
2020-03-21,1156,42.1,60,2.2,NA,Medium
2020-03-21,1201,42.5,67,2.1,NA,Medium
2020-03-21,1349,41.8,63,2.2,NA,Low
2020-03-21,1409,41.8,69,3.2,NA,Low
2020-03-21,1362,42,72,1.8,NA,Low
2020-03-21,1296,42.3,75,2.1,NA,Medium
2020-03-21,1066,42.6,79,2.3,NA,Low
2020-03-21,984,42.9,80,1.5,NA,Low
2020-03-21,983,43.1,81,1.9,NA,Low
2020-03-21,841,43.3,83,2.4,NA,Medium
2020-03-21,588,43.7,82,1.3,NA,Low
2020-03-22,468,43.9,80,1.9,NA,Low
2020-03-22,295,44,79,1,NA,Low
2020-03-22,155,44.3,81,1.4,NA,Low
2020-03-22,111,44.4,81,1.2,NA,Low
2020-03-22,86,44.3,79,1.2,NA,Low
2020-03-22,125,44.7,82,1.4,NA,Low
2020-03-22,359,45.1,81,0.4,NA,Low
2020-03-22,918,44.9,80,1,NA,Low
2020-03-22,1469,44.3,75,1.1,NA,Medium
2020-03-22,806,43.4,70,1.5,NA,Low
2020-03-22,579,42.5,66,1.3,NA,Low
2020-03-22,662,41.5,61,1.6,NA,Low
2020-03-22,818,39.2,50,2,NA,Low
2020-03-22,818,38.1,48,2.5,NA,Low
2020-03-22,920,37,42,3.4,NA,Low
2020-03-22,993,36.3,43,2.8,NA,Low
2020-03-22,1218,37,47,4.1,NA,Low
2020-03-22,1569,38,49,3.7,NA,Medium
2020-03-22,2401,39.3,54,4.1,NA,High
2020-03-22,1779,40.9,60,3.4,NA,Medium
2020-03-22,1517,41.8,65,1.8,NA,Medium
2020-03-22,1503,42.1,64,2.1,NA,Medium
2020-03-22,1213,42.6,66,2.3,NA,Medium
2020-03-22,803,43.2,70,0.9,NA,Medium
2020-03-23,532,43.2,69,0.8,NA,Low
2020-03-23,430,42.9,72,1.7,NA,Medium
2020-03-23,275,43,73,1.6,NA,Low
2020-03-23,156,43,74,1.7,NA,Low
2020-03-23,124,43.1,74,1.2,NA,Low
2020-03-23,163,43.1,73,1.6,NA,Low
2020-03-23,388,43.2,74,1.2,NA,Low
2020-03-23,1033,43.2,73,1,NA,Low
2020-03-23,1677,42.7,71,0.5,NA,Medium
2020-03-23,867,41.7,67,2.4,NA,Low
2020-03-23,664,41.1,66,2,NA,Low
2020-03-23,696,41,67,1.9,NA,Low
2020-03-23,913,40.4,63,2.9,NA,Low
2020-03-23,870,39.9,61,2.6,NA,Low
2020-03-23,931,39,53,3.2,NA,Low
2020-03-23,961,40.1,58,2.5,NA,Low
2020-03-23,1173,40.3,58,3.7,NA,Low
2020-03-23,1436,40.3,57,2.6,NA,Medium
2020-03-23,2134,41.1,68,3.3,NA,Medium
2020-03-23,1415,42,74,3.1,NA,Low
2020-03-23,1470,42.7,80,2.4,NA,Low
2020-03-23,1223,43,83,3.2,NA,Medium
2020-03-23,1030,44,85,2,NA,Medium
2020-03-23,454,45,94,1.6,NA,Low
2020-03-24,355,45,96,2.1,0.1,Low
2020-03-24,113,45.2,96,1.7,NA,Low
2020-03-24,15,45.5,97,2.2,3.5,Low
2020-03-24,22,45.7,97,1.2,7,Low
2020-03-24,14,45.9,97,1.7,3,Low
2020-03-24,19,48.1,97,3.4,3,Low
2020-03-24,172,48.3,95,0.7,2,Low
2020-03-24,665,49.7,90,1.2,NA,Low
2020-03-24,1284,49.7,86,2.5,NA,Medium
2020-03-24,378,49.6,81,1.4,NA,Low
2020-03-24,505,49.3,81,1.4,NA,Low
2020-03-24,744,47.2,65,2,NA,Low
2020-03-24,928,44.7,54,2.1,NA,Low
2020-03-24,951,43.3,47,1.4,NA,Low
2020-03-24,1096,42.1,42,1.3,NA,Low
2020-03-24,1209,42.1,44,2.2,NA,Low
2020-03-24,1413,42.1,42,1.1,NA,Low
2020-03-24,1745,42.8,46,2.2,NA,Medium
2020-03-24,2402,44,47,2.1,NA,Medium
2020-03-24,1626,45.7,53,2.1,NA,High
2020-03-24,1374,47.2,56,2,NA,Medium
2020-03-24,1256,48.2,57,1.9,NA,Medium
2020-03-24,1041,49.1,58,1.5,NA,Medium
2020-03-24,668,49.8,58,2.4,NA,Low
2020-03-25,436,50.5,61,1.7,NA,Low
2020-03-25,373,51,62,1.9,NA,Low
2020-03-25,220,51,63,2.1,NA,Low
2020-03-25,150,51.1,64,2.2,NA,Low
2020-03-25,87,51.2,65,2.5,NA,Low
2020-03-25,18,51.7,81,2,0.1,Low
2020-03-25,21,52.5,94,2.4,0.4,Low
2020-03-25,38,52.9,94,2.2,1.5,Low
2020-03-25,207,53.3,94,2.7,2,Low
2020-03-25,129,53.2,89,2.9,NA,Low
2020-03-25,95,52.9,87,2.9,NA,Low
2020-03-25,47,52.9,93,2.6,NA,Low
2020-03-25,70,52.7,95,2.2,0.5,Low
2020-03-25,84,52.3,95,1.9,NA,Low
2020-03-25,46,52,95,1.5,NA,Low
2020-03-25,37,51.9,96,1.9,0.5,Low
2020-03-25,31,51.9,96,1.5,1,Low
2020-03-25,46,52,96,1.4,1,Low
2020-03-25,75,52.4,96,2,NA,Low
2020-03-25,75,52.4,96,1.5,1.5,Low
2020-03-25,56,52.7,96,1.9,NA,Low
2020-03-25,99,52.7,96,1.5,1,Low
2020-03-25,77,52.8,96,1,NA,Low
2020-03-25,79,52.9,96,1.3,0.5,Low
2020-03-26,56,52.8,95,0.9,0.5,Low
2020-03-26,50,52.8,95,0.2,0.5,Low
2020-03-26,27,52.7,96,1,1.5,Low
2020-03-26,18,52.8,96,0.8,2,Low
2020-03-26,9,53.2,97,2.2,2,Low
2020-03-26,54,53.7,97,1.7,0.5,Low
2020-03-26,178,53.9,96,2.1,NA,Low
2020-03-26,591,54.3,95,3.4,NA,Medium
2020-03-26,1235,54.1,90,2.8,NA,Medium
2020-03-26,719,53.1,83,2.2,NA,Low
2020-03-26,529,52,73,2.8,NA,Low
2020-03-26,598,51.7,69,4.1,NA,Low
2020-03-26,756,53.3,71,4.6,NA,Low
2020-03-26,683,52.1,58,4.3,NA,Low
2020-03-26,572,52.6,56,3.5,NA,Low
2020-03-26,545,53.2,50,4.1,NA,Low
2020-03-26,585,53.4,50,4,NA,Low
2020-03-26,776,53.7,50,4.4,NA,Low
2020-03-26,1114,54.1,43,5.3,NA,Low
2020-03-26,659,55.2,48,3.8,NA,Low
2020-03-26,508,55.7,59,4.6,NA,Low
2020-03-26,447,56,67,3,NA,Low
2020-03-26,499,56.1,68,3,NA,Low
2020-03-26,312,56.2,75,4.1,NA,Low
2020-03-27,282,57,67,3.3,NA,Low
2020-03-27,225,57.4,67,2.7,NA,Low
2020-03-27,123,58.2,81,2.9,NA,Low
2020-03-27,122,58.5,82,3.5,0.1,Low
2020-03-27,80,58.4,70,3.6,0.1,Low
2020-03-27,57,58.4,62,4.9,NA,Low
2020-03-27,108,58.3,58,3.8,NA,Low
2020-03-27,206,58.1,51,4.9,NA,Low
2020-03-27,399,57.6,44,4.3,NA,Low
2020-03-27,426,56.6,37,3.6,NA,Low
2020-03-27,453,55.7,31,4.9,NA,Low
2020-03-27,553,55.3,26,4.8,NA,Low
2020-03-27,697,54,23,4.2,NA,Low
2020-03-27,852,52.6,22,4.5,NA,Low
2020-03-27,919,51.9,24,4.7,NA,Low
2020-03-27,925,52.4,36,5,NA,Low
2020-03-27,897,52.1,34,4.7,NA,Low
2020-03-27,908,52.4,36,5.3,NA,Low
2020-03-27,714,53.6,43,3.7,NA,Low
2020-03-27,518,55.1,47,3.5,NA,Low
2020-03-27,458,55.8,44,4.1,NA,Low
2020-03-27,443,56.2,39,3.2,NA,Low
2020-03-27,426,56.5,41,2.8,NA,Low
2020-03-27,368,56.9,39,3.1,NA,Low
2020-03-28,325,57.1,46,2.2,NA,Low
2020-03-28,224,57.6,46,1.7,NA,Low
2020-03-28,191,57.8,49,1.9,NA,Low
2020-03-28,141,58,50,2,NA,Low
2020-03-28,90,58.3,51,1.3,NA,Low
2020-03-28,59,58.7,51,1.6,NA,Low
2020-03-28,101,59.1,52,1.1,NA,Low
2020-03-28,159,59.1,54,0.8,NA,Low
2020-03-28,332,57.1,53,1.5,NA,Low
2020-03-28,405,54.9,46,2.7,NA,Low
2020-03-28,494,53.7,39,2.8,NA,Low
2020-03-28,586,53.6,29,2.7,NA,Low
2020-03-28,709,53.1,30,1.8,NA,Low
2020-03-28,847,52.6,27,1.8,NA,Low
2020-03-28,777,52.1,27,1,NA,Low
2020-03-28,343,52.7,38,0.8,NA,Low
2020-03-28,137,53.9,65,1.5,NA,Low
2020-03-28,58,55.7,80,2.6,0.1,Low
2020-03-28,22,57,89,1.5,1.9,Low
2020-03-28,44,57.5,94,1.8,1,Low
2020-03-28,93,57.3,90,1.5,NA,Low
2020-03-28,170,57.2,88,2.1,NA,Low
2020-03-28,177,57.3,88,2,NA,Low
2020-03-28,182,57.1,85,0.9,NA,Low
2020-03-29,197,56.8,84,0.6,NA,Low
2020-03-29,140,57.2,87,0.8,NA,Low
2020-03-29,97,57.8,88,0.5,NA,Low
2020-03-29,52,58.4,94,0.3,NA,Low
2020-03-29,43,58.9,95,0.5,NA,Low
2020-03-29,91,59.3,96,1,NA,Low
2020-03-29,239,59.9,97,0.6,NA,Low
2020-03-29,651,59.4,97,1.3,NA,Low
2020-03-29,1163,59,97,0.9,NA,Medium
2020-03-29,682,57.4,96,1.1,NA,Low
2020-03-29,506,54.8,73,1,NA,Low
2020-03-29,644,52.5,54,0.9,NA,Medium
2020-03-29,799,49.6,44,1.7,NA,Low
2020-03-29,869,47.6,32,1.7,NA,Low
2020-03-29,921,46.1,26,2.5,NA,Low
2020-03-29,1038,45.8,24,1.8,NA,Medium
2020-03-29,1185,44.7,24,1.5,NA,Medium
2020-03-29,1479,44.7,26,0.9,NA,Low
2020-03-29,2401,45.2,24,1.3,NA,Medium
2020-03-29,1599,46.6,33,1.2,NA,Medium
2020-03-29,1362,48.3,34,0.9,NA,Medium
2020-03-29,1232,49.7,38,0.5,NA,Medium
2020-03-29,1069,50.4,41,0.5,NA,Low
2020-03-29,623,50.4,43,1.2,NA,Low
2020-03-30,485,51,46,1.2,NA,Low
2020-03-30,376,51,44,1,NA,Low
2020-03-30,250,51.2,43,1,NA,Low
2020-03-30,149,51.9,48,0.8,NA,Low
2020-03-30,102,52.5,48,1,NA,Low
2020-03-30,123,52.9,53,0.8,NA,Low
2020-03-30,370,53.1,51,0.9,NA,Low
2020-03-30,981,52.8,50,1.1,NA,Medium
2020-03-30,1702,50.4,38,1.4,NA,Low
2020-03-30,982,48.1,35,1.1,NA,Low
2020-03-30,703,44.8,31,1.6,NA,Low
2020-03-30,839,41.5,27,1.3,NA,Low
2020-03-30,1023,39.5,37,4.6,NA,Medium
2020-03-30,967,38.1,34,5.1,NA,Low
2020-03-30,913,38.8,35,7.4,NA,Low
2020-03-30,933,38.6,33,4.8,NA,Medium
2020-03-30,1080,39.1,34,5.8,NA,Medium
2020-03-30,1004,39.4,39,5.6,NA,Low
2020-03-30,1805,40.3,52,7.2,NA,Low
2020-03-30,1153,40.8,55,5.8,NA,Low
2020-03-30,336,40.9,58,6.1,NA,Low
2020-03-30,133,42.5,70,7.3,0.5,Low
2020-03-30,75,44.2,83,5.4,1.5,Low
2020-03-30,212,44.9,83,4.1,3,Low
2020-03-31,0,45.6,82,4.6,NA,Low
2020-03-31,0,46.4,81,3.6,NA,Low
2020-03-31,0,47.3,80,3.9,NA,Low
2020-03-31,0,48.4,81,3.1,NA,Low
2020-03-31,0,49.8,83,3.5,NA,Low
2020-03-31,0,50.3,84,1.7,NA,Low
2020-03-31,0,51,86,2,NA,Low
2020-03-31,0,51.2,85,1.1,NA,Low
2020-03-31,0,50.3,77,1.6,NA,Low
2020-03-31,0,48.2,59,2.1,NA,Low
2020-03-31,0,46.7,51,4.1,NA,Low
2020-03-31,0,45.1,44,4,NA,Low
2020-03-31,0,44.3,46,3.9,NA,Low
2020-03-31,0,44.4,38,4.7,NA,Low
2020-03-31,0,43.6,28,3.4,NA,Low
2020-03-31,0,43,28,3.5,NA,Low
2020-03-31,0,43.1,23,4.4,NA,Low
2020-03-31,0,43.8,22,4.1,NA,Low
2020-03-31,0,44.8,21,2.9,NA,Low
2020-03-31,0,46.8,28,2.9,NA,Low
2020-03-31,0,48.1,33,2,NA,Low
2020-03-31,0,49,34,2.1,NA,Low
2020-03-31,0,49.7,42,1,NA,Low
2020-03-31,0,50.3,45,2,NA,Low
2020-04-01,504,50.5,40,2.4,NA,Low
2020-04-01,374,51.1,40,2.1,NA,Low
2020-04-01,269,51.9,45,1,NA,Low
2020-04-01,182,52.2,49,1.4,NA,Low
2020-04-01,98,52.5,53,1,NA,Low
2020-04-01,144,52.9,57,0.8,NA,Low
2020-04-01,375,52.9,55,1.8,NA,Low
2020-04-01,1054,52.4,54,1.7,NA,Low
2020-04-01,1789,51.1,48,1.1,NA,Medium
2020-04-01,952,48.5,43,1.7,NA,Low
2020-04-01,686,46.2,39,2.3,NA,Low
2020-04-01,829,43.8,30,2.4,NA,Low
2020-04-01,969,42.5,20,4.6,NA,Low
2020-04-01,1029,41.9,18,5.1,NA,Low
2020-04-01,990,41.2,27,4.9,NA,Low
2020-04-01,1074,40.6,24,3.9,NA,Low
2020-04-01,1273,41.2,23,4.2,NA,Medium
2020-04-01,1664,41.4,22,3.7,NA,Medium
2020-04-01,2359,42.1,16,3.7,NA,High
2020-04-01,1641,44.1,14,2.8,NA,Medium
2020-04-01,1319,45.8,15,2.6,NA,Medium
2020-04-01,1241,46.6,15,2.7,NA,Low
2020-04-01,1142,46.5,15,2.2,NA,Medium
2020-04-01,772,47.4,16,1.7,NA,Low
2020-04-02,525,48.6,22,1.5,NA,Low
2020-04-02,432,50,23,0.7,NA,Low
2020-04-02,257,50.3,23,1.4,NA,Low
2020-04-02,167,50.1,27,1.3,NA,Low
2020-04-02,112,50.3,29,1.8,NA,Low
2020-04-02,156,50.9,34,0.9,NA,Low
2020-04-02,368,51.7,35,0.3,NA,Low
2020-04-02,999,51.2,33,1.2,NA,Low
2020-04-02,1721,49.4,27,1.1,NA,Medium
2020-04-02,982,46.8,22,1.1,NA,Low
2020-04-02,741,44.3,18,1.6,NA,Low
2020-04-02,867,43.1,15,1.7,NA,Low
2020-04-02,1095,41.8,15,1.6,NA,Low
2020-04-02,973,41,15,1.4,NA,Low
2020-04-02,1063,41.3,14,1.6,NA,Medium
2020-04-02,1108,41.4,15,0.9,NA,Low
2020-04-02,1270,41.7,16,1,NA,Low
2020-04-02,1662,41.9,16,1.4,NA,Medium
2020-04-02,2404,42.5,18,1.3,NA,Medium
2020-04-02,1641,43.1,19,0.5,NA,Medium
2020-04-02,1359,43.8,22,0.9,NA,Medium
2020-04-02,1311,43.6,24,2.9,NA,Medium
2020-04-02,1178,43.7,25,2,NA,Medium
2020-04-02,849,44.5,27,3.5,NA,Low
2020-04-03,664,45.2,27,2.1,NA,Medium
2020-04-03,513,45.9,25,1.8,NA,Low
2020-04-03,253,46.5,27,1.6,NA,Low
2020-04-03,62,47.9,41,1,0.2,Low
2020-04-03,39,49.7,72,1,0.8,Low
2020-04-03,20,50.5,76,0.8,NA,Low
2020-04-03,12,51.3,80,1.1,1,Low
2020-04-03,18,51.8,88,0.7,2,Low
2020-04-03,17,52.3,88,1.4,1,Low
2020-04-03,17,52.5,94,1.5,1.5,Low
2020-04-03,43,52.3,94,1,1.5,Low
2020-04-03,52,51.9,94,1.2,0.5,Low
2020-04-03,75,51.4,94,1.1,NA,Low
2020-04-03,70,51.2,93,1.7,NA,Low
2020-04-03,122,51.1,94,1.3,0.5,Low
2020-04-03,203,51.4,88,3.2,NA,Low
2020-04-03,445,51.1,87,1.8,NA,Low
2020-04-03,675,50.7,81,2.4,NA,Low
2020-04-03,706,50.4,79,1.8,NA,Low
2020-04-03,612,50.5,76,2.3,NA,Low
2020-04-03,640,50.6,76,2.6,NA,Low
